gene_id gene_name pvalue
ENSG00000010219.9 DYRK4 0.13773136879537895
ENSG00000010244.12 ZNF207 0.6949881421078624
ENSG00000010256.6 UQCRC1 0.2201884462377074
ENSG00000010270.9 STARD3NL 0.1551546820125547
ENSG00000010278.7 CD9 0.5047761501019903
ENSG00000010282.10 HHATL 0.5371510865132832
ENSG00000010292.8 NCAPD2 0.2675972951629716
ENSG00000010295.15 IFFO1 0.5052912378301236
ENSG00000010310.4 GIPR 0.3198718492823234
ENSG00000010318.15 PHF7 0.24751077801027915
ENSG00000010319.2 SEMA3G 0.9152393647547871
ENSG00000010322.11 NISCH 0.25944981144127377
ENSG00000010327.6 STAB1 0.622832263199144
ENSG00000010361.9 FUZ 1
ENSG00000010379.11 SLC6A13 0.578237353661631
ENSG00000010404.13 IDS 0.6252591892830316
ENSG00000010438.12 PRSS3 1
ENSG00000010539.7 ZNF200 0.5914953879650792
ENSG00000010610.5 CD4 0.1326483103857668
ENSG00000010626.10 LRRC23 0.7485511220974047
ENSG00000010671.11 BTK 1
ENSG00000010704.14 HFE 0.48716215828030773
ENSG00000010803.12 SCMH1 0.1441483154930874
ENSG00000010810.13 FYN 0.43687634244862955
ENSG00000010818.4 HIVEP2 1
ENSG00000011007.8 TCEB3 0.855760371578322
ENSG00000011009.6 LYPLA2 0.37604905634548597
ENSG00000011021.17 CLCN6 0.8031312432479019
ENSG00000011028.9 MRC2 0.22578400434005494
ENSG00000011052.17 NME2 1
ENSG00000011083.4 SLC6A7 1
ENSG00000011105.7 TSPAN9 1
ENSG00000011114.10 BTBD7 1
ENSG00000011132.7 APBA3 0.28615252027538945
ENSG00000011143.12 MKS1 0.12268312281501914
ENSG00000011198.3 ABHD5 0.2011923049321134
ENSG00000011201.6 KAL1 0.002496055410640857
ENSG00000011243.13 AKAP8L 0.23732488731946677
ENSG00000011258.11 MBTD1 0.2569316910109876
ENSG00000011260.9 UTP18 1
ENSG00000011275.14 RNF216 1
ENSG00000011295.11 TTC19 1
ENSG00000011304.12 PTBP1 0.01825274557321335
ENSG00000011332.15 DPF1 1
ENSG00000011347.5 SYT7 0.3461713023114768
ENSG00000011376.5 LARS2 0.45739670602413673
ENSG00000011405.9 PIK3C2A 0.9332085036075853
ENSG00000011422.7 PLAUR 0.14079034071602084
ENSG00000011426.6 ANLN 1
ENSG00000011451.13 WIZ 0.08127797218227843
ENSG00000011454.12 RABGAP1 0.49777777651682326
ENSG00000011465.12 DCN 0.5249606936767665
ENSG00000011478.7 QPCTL 0.6257193207152736
ENSG00000011485.10 PPP5C 0.06669766004471864
ENSG00000011523.9 CEP68 0.7460595996505657
ENSG00000011566.10 MAP4K3 0.45751188216153393
ENSG00000011590.9 ZBTB32 0.5417887404892829
ENSG00000011600.7 TYROBP 1
ENSG00000011638.6 TMEM159 1
ENSG00000011677.8 GABRA3 1
ENSG00000012048.15 BRCA1 0.5588482597093767
ENSG00000012061.11 ERCC1 0.4050020631341312
ENSG00000012124.10 CD22 0.714427160102027
ENSG00000012171.13 SEMA3B 0.5436630416502892
ENSG00000012174.7 MBTPS2 1
ENSG00000012211.8 PRICKLE3 0.5284375991840414
ENSG00000012223.8 LTF 1
ENSG00000012232.4 EXTL3 0.1877733033877505
ENSG00000012660.9 ELOVL5 0.6426511912915015
ENSG00000012779.6 ALOX5 0.422101379775243
ENSG00000012817.11 KDM5D NA
ENSG00000012822.11 CALCOCO1 0.4315806573218195
ENSG00000012963.9 UBR7 1
ENSG00000012983.7 MAP4K5 0.5202822258153914
ENSG00000013016.10 EHD3 1
ENSG00000013275.3 PSMC4 0.4366618155874885
ENSG00000013288.4 MAN2B2 0.11587934408826925
ENSG00000013293.5 SLC7A14 1
ENSG00000013297.6 CLDN11 1
ENSG00000013306.11 SLC25A39 0.11669222768690674
ENSG00000013364.14 MVP 0.6329291949723946
ENSG00000013374.11 NUB1 0.509498138133661
ENSG00000013375.11 PGM3 0.004947718581248457
ENSG00000013392.6 RWDD2A 1
ENSG00000013441.11 CLK1 0.7033677417990887
ENSG00000013503.5 POLR3B 1
ENSG00000013523.5 ANGEL1 0.5551057541379809
ENSG00000013561.13 RNF14 0.5902938373517705
ENSG00000013563.9 DNASE1L1 0.050232237058543745
ENSG00000013573.12 DDX11 0.1923925621103741
ENSG00000013583.4 HEBP1 0.928078419512577
ENSG00000013619.9 MAMLD1 0.320441921960764
ENSG00000013725.10 CD6 0.42639096693284273
ENSG00000013810.14 TACC3 0.302231935317461
ENSG00000014123.9 UFL1 0.8089219590815753
ENSG00000014138.4 POLA2 1
ENSG00000014164.6 ZC3H3 0.03405205007882931
ENSG00000014216.11 CAPN1 0.9142156851078853
ENSG00000014641.13 MDH1 1
ENSG00000014824.9 SLC30A9 0.23163477947514555
ENSG00000014914.15 MTMR11 0.13044856358727142
ENSG00000014919.8 COX15 0.20123921724272636
ENSG00000015133.14 CCDC88C 0.5802789639658765
ENSG00000015153.10 YAF2 1
ENSG00000015171.14 ZMYND11 0.37839688782814457
ENSG00000015285.6 WAS 0.8125281590766358
ENSG00000015475.14 BID 0.06104557330804946
ENSG00000015479.13 MATR3 0.5947483062779035
ENSG00000015532.5 XYLT2 6.931263563196636e-4
ENSG00000015568.8 RGPD5 0.45160408645009054
ENSG00000015592.12 STMN4 1
ENSG00000015676.13 NUDCD3 0.5921791927540129
ENSG00000016391.6 CHDH 0.4975527002442439
ENSG00000016402.8 IL20RA 1
ENSG00000016602.8 CLCA4 0.6219477923828366
ENSG00000016864.12 GLT8D1 0.33731188022038766
ENSG00000017260.15 ATP2C1 0.7541679871947854
ENSG00000017373.11 SRCIN1 0.7613461165314421
ENSG00000017427.11 IGF1 1
ENSG00000017483.10 SLC38A5 0.1482797859136913
ENSG00000017621.11 MAGIX 0.8009275372157195
ENSG00000017797.7 RALBP1 0.8148510649642264
ENSG00000018189.8 RUFY3 1
ENSG00000018236.10 CNTN1 1
ENSG00000018280.12 SLC11A1 1
ENSG00000018408.10 WWTR1 1
ENSG00000018510.8 AGPS 1
ENSG00000018607.5 ZNF806 0.22594541371163762
ENSG00000018610.9 CXorf56 0.6221118882852431
ENSG00000018625.10 ATP1A2 0.4435194139690959
ENSG00000018699.7 TTC27 1
ENSG00000018869.12 ZNF582 1
ENSG00000019102.7 VSIG2 0.49331073648686113
ENSG00000019144.12 PHLDB1 0.8002764597683768
ENSG00000019186.5 CYP24A1 0.3701962354654228
ENSG00000019485.8 PRDM11 0.39757127680105486
ENSG00000019505.3 SYT13 1
ENSG00000019549.4 SNAI2 1
ENSG00000019582.10 CD74 1
ENSG00000019991.11 HGF 0.7257405796770975
ENSG00000019995.6 ZRANB1 1
ENSG00000020129.11 NCDN 1
ENSG00000020181.13 GPR124 0.1080016967420262
ENSG00000020256.15 ZFP64 0.21380869513296685
ENSG00000020426.6 MNAT1 0.05386972448006983
ENSG00000020577.9 SAMD4A 0.43393855928864233
ENSG00000020922.8 MRE11A 0.64389501261432
ENSG00000021300.9 PLEKHB1 0.8352583293082038
ENSG00000021355.8 SERPINB1 0.2947974872206698
ENSG00000021574.7 SPAST 0.5668146923958628
ENSG00000021645.13 NRXN3 1
ENSG00000021762.15 OSBPL5 1
ENSG00000021776.6 AQR 0.22754301933024568
ENSG00000021826.10 CPS1 0.4608038819374025
ENSG00000022267.12 FHL1 0.569398631283722
ENSG00000022277.8 RTFDC1 1
ENSG00000022355.10 GABRA1 1
ENSG00000022556.11 NLRP2 1
ENSG00000022567.5 SLC45A4 0.364465475317465
ENSG00000022840.11 RNF10 1
ENSG00000022976.11 ZNF839 0.12967959464650014
ENSG00000023041.7 ZDHHC6 0.3597628169239443
ENSG00000023171.10 GRAMD1B 0.013067619098077082
ENSG00000023191.12 RNH1 0.24325159079924882
ENSG00000023228.9 NDUFS1 1
ENSG00000023287.8 RB1CC1 0.507209313085566
ENSG00000023318.7 ERP44 0.2025509979029281
ENSG00000023330.10 ALAS1 0.9629205243928389
ENSG00000023445.9 BIRC3 0.5805175627823238
ENSG00000023516.7 AKAP11 1
ENSG00000023572.4 GLRX2 1
ENSG00000023608.4 SNAPC1 0.2993925046513156
ENSG00000023697.8 DERA 0.27644007392786635
ENSG00000023734.6 STRAP 1
ENSG00000023892.9 DEF6 0.35056683469064925
ENSG00000023902.9 PLEKHO1 1
ENSG00000023909.5 GCLM 0.0065569454533077115
ENSG00000024048.6 UBR2 0.6874745749736644
ENSG00000024422.7 EHD2 0.1600822918921915
ENSG00000024526.12 DEPDC1 1
ENSG00000024862.12 CCDC28A 1
ENSG00000025039.10 RRAGD 0.7482318518355708
ENSG00000025156.8 HSF2 1
ENSG00000025293.11 PHF20 0.7506046414090836
ENSG00000025423.7 HSD17B6 0.09165635335587685
ENSG00000025434.14 NR1H3 0.2717313806831333
ENSG00000025708.8 TYMP 0.8703817600247659
ENSG00000025770.14 NCAPH2 1
ENSG00000025772.7 TOMM34 1
ENSG00000025796.9 SEC63 0.7504767444480455
ENSG00000025800.9 KPNA6 1
ENSG00000026025.9 VIM 0.8033734018968313
ENSG00000026036.16 RTEL1-TNFRSF6B 0.19994004889979186
ENSG00000026103.15 FAS 0.8849021460527705
ENSG00000026297.11 RNASET2 1
ENSG00000026508.12 CD44 0.0805717367446539
ENSG00000026559.9 KCNG1 1
ENSG00000026652.9 AGPAT4 1
ENSG00000026950.12 BTN3A1 0.04843800879630443
ENSG00000027001.7 MIPEP 0.42705423432967266
ENSG00000027075.9 PRKCH 0.3446559490423429
ENSG00000027697.8 IFNGR1 0.30036627449112524
ENSG00000027847.9 B4GALT7 0.28800626908754723
ENSG00000028116.12 VRK2 1
ENSG00000028137.12 TNFRSF1B 1
ENSG00000028203.13 VEZT 0.04887264302354125
ENSG00000028277.16 POU2F2 0.3259482033099345
ENSG00000028310.13 BRD9 0.045820587737981915
ENSG00000028528.10 SNX1 0.17620131638006253
ENSG00000028839.5 TBPL1 1
ENSG00000029153.10 ARNTL2 0.48030369795870337
ENSG00000029363.11 BCLAF1 0.764874175083251
ENSG00000029364.7 SLC39A9 1
ENSG00000029534.15 ANK1 0.6136613604072216
ENSG00000029639.6 TFB1M 0.14459597617113912
ENSG00000029725.12 RABEP1 0.12892827321246103
ENSG00000029993.10 HMGB3 0.20205688106155614
ENSG00000030066.9 NUP160 0.4949057544873832
ENSG00000030110.8 BAK1 0.10854003565449319
ENSG00000030419.12 IKZF2 0.8910713417312698
ENSG00000030582.12 GRN 0.1965254600904557
ENSG00000031003.6 FAM13B 1
ENSG00000031081.6 ARHGAP31 0.15893071300976414
ENSG00000031691.6 CENPQ 1
ENSG00000031698.8 SARS 0.906572238802914
ENSG00000031823.10 RANBP3 1
ENSG00000032219.14 ARID4A 1
ENSG00000032389.8 TSSC1 0.15645599284358536
ENSG00000032444.11 PNPLA6 0.08734644890638148
ENSG00000032742.13 IFT88 0.2842566743625224
ENSG00000033011.7 ALG1 0.502446421018003
ENSG00000033030.9 ZCCHC8 0.07944466881193503
ENSG00000033050.3 ABCF2 0.16468645647271088
ENSG00000033100.10 CHPF2 0.07834302925521942
ENSG00000033122.14 LRRC7 0.8476555613528182
ENSG00000033170.12 FUT8 0.6925352851056384
ENSG00000033178.8 UBA6 0.6507139121148847
ENSG00000033327.8 GAB2 1
ENSG00000033627.10 ATP6V0A1 1
ENSG00000033800.9 PIAS1 0.24296587038735298
ENSG00000033867.12 SLC4A7 1
ENSG00000034053.10 APBA2 0.04029324527450748
ENSG00000034063.9 UHRF1 0.07011157968044109
ENSG00000034152.14 MAP2K3 0.19740165413264718
ENSG00000034239.6 EFCAB1 1
ENSG00000034510.4 TMSB10 0.4841312704512474
ENSG00000034533.7 ASTE1 0.17851661695639384
ENSG00000034677.7 RNF19A 1
ENSG00000034693.10 PEX3 0.07370160359922781
ENSG00000034713.3 GABARAPL2 0.1308770188045778
ENSG00000035115.17 SH3YL1 0.1669558072922696
ENSG00000035141.3 FAM136A 0.35909795087713264
ENSG00000035403.12 VCL 0.7940248650261329
ENSG00000035499.8 DEPDC1B 1
ENSG00000035664.7 DAPK2 0.09576097701347808
ENSG00000035681.3 NSMAF 0.666854820106668
ENSG00000035687.9 ADSS 1
ENSG00000035862.8 TIMP2 0.4672798219172412
ENSG00000035928.10 RFC1 1
ENSG00000036054.8 TBC1D23 1
ENSG00000036257.8 CUL3 0.7220938137832765
ENSG00000036448.5 MYOM2 1
ENSG00000036530.4 CYP46A1 0.8193152090444286
ENSG00000036549.8 ZZZ3 0.6601414198837231
ENSG00000036672.11 USP2 0.1295206367271964
ENSG00000037042.8 TUBG2 0.43226378449202985
ENSG00000037241.3 RPL26L1 0.4516357648762351
ENSG00000037280.11 FLT4 0.9115456672012803
ENSG00000037474.10 NSUN2 0.015389486684776528
ENSG00000037637.6 FBXO42 0.055670507046598205
ENSG00000037749.7 MFAP3 0.4280150286850136
ENSG00000037757.9 MRI1 0.3111913241090827
ENSG00000037897.12 METTL1 0.38203000614727173
ENSG00000038002.4 AGA 0.3654679996314709
ENSG00000038210.9 PI4K2B 0.5594341661625237
ENSG00000038219.8 BOD1L1 0.45796557382991704
ENSG00000038274.12 MAT2B 0.6430702287261788
ENSG00000038295.3 TLL1 1
ENSG00000038358.10 EDC4 0.16659622602665866
ENSG00000038382.13 TRIO 0.7191947693237949
ENSG00000038427.11 VCAN 0.03797031149394876
ENSG00000038532.10 CLEC16A 0.79904783205209
ENSG00000038945.10 MSR1 NA
ENSG00000039068.14 CDH1 0.6447748529508459
ENSG00000039123.11 SKIV2L2 0.2849119529695367
ENSG00000039139.9 DNAH5 0.4259546752925612
ENSG00000039319.12 ZFYVE16 1
ENSG00000039523.13 FAM65A 0.6626619687422207
ENSG00000039560.9 RAI14 0.12060878474456262
ENSG00000039650.5 PNKP 0.10763344157658986
ENSG00000040199.14 PHLPP2 0.13050357290035586
ENSG00000040275.12 SPDL1 0.30604676215733384
ENSG00000040341.13 STAU2 0.5022428480631163
ENSG00000040487.8 PQLC2 1
ENSG00000040531.10 CTNS 1
ENSG00000040608.9 RTN4R 0.20827010653185848
ENSG00000040633.8 PHF23 0.21831605187123068
ENSG00000040731.6 CDH10 0.5999267127506825
ENSG00000040933.11 INPP4A 1
ENSG00000041353.5 RAB27B 1
ENSG00000041357.11 PSMA4 1
ENSG00000041515.11 MYO16 1
ENSG00000041802.6 LSG1 0.044940884619254266
ENSG00000041880.10 PARP3 0.3623392857155938
ENSG00000041982.10 TNC 0.07325323557420862
ENSG00000041988.11 THAP3 0.7539218041341713
ENSG00000042062.7 FAM65C 0.32293110801940234
ENSG00000042088.9 TDP1 1
ENSG00000042286.10 AIFM2 0.2765375998393399
ENSG00000042317.12 SPATA7 1
ENSG00000042429.6 MED17 2.158910895609836e-4
ENSG00000042445.9 RETSAT 0.2697826491803121
ENSG00000042493.11 CAPG 0.22994861417631315
ENSG00000042753.7 AP2S1 1
ENSG00000042781.8 USH2A 0.5921931147183724
ENSG00000042832.7 TG 0.9582776421139647
ENSG00000042980.8 ADAM28 1
ENSG00000043093.9 DCUN1D1 0.6767878564582629
ENSG00000043143.16 PHF15 1
ENSG00000043355.6 ZIC2 0.11382897275188038
ENSG00000043462.7 LCP2 1
ENSG00000043514.11 TRIT1 0.9393417681313493
ENSG00000043591.4 ADRB1 0.5101029678242027
ENSG00000044090.4 CUL7 1
ENSG00000044115.16 CTNNA1 0.1297855492270952
ENSG00000044446.7 PHKA2 0.3742064760740393
ENSG00000044459.10 CNTLN 0.33025359719454933
ENSG00000044524.6 EPHA3 0.08452710820264157
ENSG00000044574.7 HSPA5 0.7011311359849351
ENSG00000046604.8 DSG2 1
ENSG00000046647.9 GEMIN8 1
ENSG00000046651.10 OFD1 0.23716632820552763
ENSG00000046653.10 GPM6B 0.0442604497270855
ENSG00000046889.14 PREX2 0.3413772359437083
ENSG00000047056.10 WDR37 0.38985048649220594
ENSG00000047188.11 YTHDC2 0.49214347474609027
ENSG00000047230.10 CTPS2 0.11596172404369556
ENSG00000047249.12 ATP6V1H 1
ENSG00000047315.10 POLR2B 1
ENSG00000047346.8 FAM214A 0.3097946061441285
ENSG00000047365.7 ARAP2 0.555971619774242
ENSG00000047410.9 TPR 0.736549118010627
ENSG00000047457.9 CP 0.6320076558921838
ENSG00000047578.8 KIAA0556 0.09422604947635341
ENSG00000047579.15 DTNBP1 0.9723152485404072
ENSG00000047597.5 XK 1
ENSG00000047617.10 ANO2 1
ENSG00000047621.7 C12orf4 1
ENSG00000047634.10 SCML1 1
ENSG00000047644.13 WWC3 0.6807426004584791
ENSG00000047648.17 ARHGAP6 1
ENSG00000047662.4 FAM184B 0.5209506675385305
ENSG00000047849.17 MAP4 0.12839933223224786
ENSG00000047932.9 GOPC 1
ENSG00000047936.6 ROS1 0.8447362346957594
ENSG00000048028.7 USP28 1
ENSG00000048052.17 HDAC9 0.5104779826185801
ENSG00000048140.13 TSPAN17 0.6380377263770657
ENSG00000048162.15 NOP16 0.5141905283330599
ENSG00000048342.11 CC2D2A 0.13547681900542474
ENSG00000048392.7 RRM2B 0.648831731337332
ENSG00000048405.5 ZNF800 0.18044475160016535
ENSG00000048471.9 SNX29 0.14727788715889165
ENSG00000048540.10 LMO3 1
ENSG00000048544.5 MRPS10 0.4925510345287891
ENSG00000048545.9 GUCA1A 0.493020299942926
ENSG00000048649.9 RSF1 0.32351476123829215
ENSG00000048707.9 VPS13D 0.12478805882712873
ENSG00000048740.13 CELF2 1
ENSG00000048828.12 FAM120A 0.09052257084247706
ENSG00000048991.12 R3HDM1 1
ENSG00000049089.9 COL9A2 0.6963660052541285
ENSG00000049130.9 KITLG 1
