baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	n_zeros	percent_zeros
LRRC47	9.63601007961677	0.161203171102109	0.254587830942874	0.633192759076851	0.526607773663962	0.928322028496034	0	0
UBE4B	53.3056481726432	-0.0317758527709259	0.11943982025215	-0.26604069483564	0.790207868045005	0.983096122076278	0	0
CASZ1	2.06827667163463	-0.134238762055306	0.526605308801763	-0.254913423415257	0.798789968304661	NA	7	0.304347826086957
ACAP3	30.2552929998236	-0.427495994280918	0.370391876257365	-1.15417216651878	0.248429591282031	0.829825299226417	0	0
C1orf159	24.2788074557034	-0.136899171810381	0.211342439741206	-0.647759967084782	0.517140211730437	0.927083471991786	0	0
CA6	0.786017579324429	-0.651862963532315	0.716829892230179	-0.909369113366993	0.363155319808741	NA	11	0.478260869565217
NPHP4	11.5168073972856	-0.125323537596135	0.223917161056362	-0.559687060182894	0.575692910012578	0.940245285120656	1	0.0434782608695652
FBXO44	18.9029835121605	-0.599649863868805	0.212793115135958	-2.81799466813424	0.00483246123125688	0.289754375426162	0	0
SLC2A5	8.11225568386766	0.339075710723618	0.319391620473175	1.06162995203594	0.288403710694101	0.851025642541543	1	0.0434782608695652
RERE	219.451803446199	-0.0400032214319698	0.0900815714584477	-0.444077748470698	0.656986373485112	0.959508030284491	0	0
CFAP74	3.79261435700702	-0.675317099246015	0.349329255392025	-1.93318220224115	0.053213756449096	0.621026633438369	2	0.0869565217391304
PRDM16	135.478307046415	-0.127726598982463	0.139231418291514	-0.917369086300891	0.35894926626517	0.88306406128472	0	0
FHAD1	5.44250616721768	-0.309042575578679	0.314500532881602	-0.982645634165021	0.325781876435886	0.871011354537561	1	0.0434782608695652
EFHD2	6.40321210665836	-0.475784883255459	0.377746985498537	-1.25953323658569	0.207837793080546	0.806963227855271	2	0.0869565217391304
PEX14	28.1341252870858	0.226391197514268	0.184946368119345	1.2240910692995	0.220917874657789	0.812867778298598	0	0
PGD	10.1431714761948	0.158354627900718	0.253034746819028	0.625821670309864	0.531431916356984	0.928968769690421	0	0
PLCH2_ENSG00000149527	2.80219410927798	0.175813555933925	0.480035149175167	0.366251421871962	0.714177474655546	0.969823883187031	2	0.0869565217391304
PRXL2B_ENSG00000157870	2.54711072827188	-0.12854655683601	0.496557913119714	-0.258875255916058	0.795731490457627	NA	5	0.217391304347826
TNFRSF14_ENSG00000157873	2.81459174198675	-0.514938685598843	0.493408337256685	-1.04363596379799	0.296653847213531	0.854861461615491	5	0.217391304347826
PANK4_ENSG00000157881	2.82305502636684	-0.70823824718074	0.402958319570937	-1.75759678553072	0.0788161406865801	0.672980097470033	2	0.0869565217391304
PEX10	4.78216391040227	-0.149687005109031	0.357502580211466	-0.41870188746747	0.675434016094183	0.963119600144245	1	0.0434782608695652
RER1	14.4461463110412	-0.404428057958825	0.245362951165028	-1.64828494293261	0.0992942130535937	0.711217686235385	0	0
SKI	21.1593036194527	-0.489499869991635	0.245716239859917	-1.99213479040172	0.0463562706629778	0.597844248187214	0	0
TPRG1L	7.39134482612403	0.109036203893057	0.327557867128108	0.332876156659099	0.739227768263092	0.972874659581316	1	0.0434782608695652
RNF207	1.61014938100766	-0.406272258148205	0.619504742590083	-0.655801691605497	0.511951727879623	NA	5	0.217391304347826
GPR153	0.588547965752382	0.183819387231961	0.934752835100767	0.196650259115979	0.844101237374388	NA	12	0.521739130434783
DFFA	8.00276256414506	-0.153215258396739	0.277960821563053	-0.551211705071116	0.58148855703808	0.941755873796844	1	0.0434782608695652
ATAD3B	18.880068993202	-0.595282099660029	0.264447194844178	-2.25104335105839	0.0243827918028065	0.498160575136079	0	0
SSU72	11.887652166045	-0.477658534484348	0.246449805702997	-1.93815748047287	0.0526040124551453	0.619546006693699	0	0
UBE2J2	12.9432279112969	-0.168227814830661	0.2159256339646	-0.779100710470723	0.435920391655365	0.904573135011026	0	0
NOL9	10.4216063240173	-0.0510660741568144	0.241009493082284	-0.211884077692242	0.832197472738987	0.985349783866801	1	0.0434782608695652
KLHL21	23.9016132758219	0.00342411169144569	0.338542107268594	0.0101142859866736	0.991930104957994	0.998819382802559	0	0
SLC45A1	6.55417908745256	-0.0574452642029634	0.296060783701205	-0.194031993987219	0.846150830357482	0.985466043778577	0	0
LZIC	11.0894431238732	-0.131065161447633	0.224867337301105	-0.582855487242828	0.559990588068733	0.937135195807863	1	0.0434782608695652
RBP7	1.44239201416971	-1.38785359075754	0.648613857594282	-2.13972238568122	0.0323772088408602	NA	9	0.391304347826087
DRAXIN	1.627629077539	-0.58726509508632	0.617006806560491	-0.951796785452066	0.341200052634369	NA	8	0.347826086956522
PDPN	1.89787468097505	-0.581860027757021	0.689492474656831	-0.843896125257378	0.398727453604298	NA	9	0.391304347826087
LRRC38	1.47362683691307	0.133377938587995	0.549154768567494	0.242878594928567	0.808099447920825	NA	5	0.217391304347826
DHRS3	20.8057234602162	-0.0522259396195069	0.216754996288335	-0.240944571123215	0.809598076784886	0.985349783866801	0	0
SCNN1D	9.91372343067663	-1.46752703221811	0.431814448327058	-3.39851303703159	0.000677532337504737	0.12528170033378	3	0.130434782608696
FAAP20	13.4618776344611	-0.614428236353962	0.293596568017828	-2.09276368760772	0.0363702548306006	0.545796560533518	0	0
MEGF6	0.788679603027266	-0.346679249572039	0.850954728001889	-0.407400344770479	0.683713973792273	NA	11	0.478260869565217
DFFB	3.6776831835838	0.0855355252521814	0.387077793703239	0.220977608748486	0.825109867651614	0.985349783866801	1	0.0434782608695652
PUSL1	1.50285934234996	-0.668487186674034	0.719766798466281	-0.928755241417753	0.353015945070183	NA	7	0.304347826086957
CLSTN1	100.110699582407	-0.127002907021269	0.161059540820071	-0.788546312591018	0.430377220130947	0.904141239036143	0	0
PIK3CD	6.80641593580037	-0.439078374856277	0.272102439471288	-1.61365100478126	0.106603146905933	0.725640372455469	1	0.0434782608695652
SLC25A33	78.5098190835448	-0.343914949662796	0.372933025378815	-0.922189578982599	0.356429697840444	0.882481533329039	0	0
SPSB1	3.72592656232103	-0.0902798651557739	0.484977639674571	-0.186152634204648	0.852325067064972	0.986240244213565	2	0.0869565217391304
PLEKHG5	4.6896128456414	-0.0689402325374689	0.335511672622858	-0.205477895891161	0.83719876617073	0.985356282266013	2	0.0869565217391304
TMEM51	14.7024450984013	0.359190869711414	0.221283714004014	1.62321421315668	0.104543620537888	0.722035524871537	0	0
CAMTA1	240.541279228992	-0.00341520070262577	0.119712519370664	-0.0285283504229941	0.977240756859499	0.998643895258668	0	0
EXOSC10	20.3615691674044	0.140499081334586	0.215492906290535	0.651989356648059	0.514408038493207	0.926700975822215	0	0
NMNAT1	8.60376454881501	-0.126137971974108	0.242289182606175	-0.520609177088756	0.602639055053038	0.949513914343	2	0.0869565217391304
TAS1R1	3.42230231628515	-0.278318103164714	0.390354748745958	-0.712987619745452	0.475853418051014	0.91408398203794	3	0.130434782608696
TMEM51-AS1	4.84890888355817	0.0215353021688801	0.342749152246813	0.0628310880645814	0.949901010072813	0.997033997033384	1	0.0434782608695652
NPPA	0.983010524618502	-0.556257660606138	0.729368818633672	-0.762656212323659	0.445668451126145	NA	9	0.391304347826087
AURKAIP1	14.594756016692	-1.27441934650608	0.383561688133863	-3.32259291251556	0.000891849644414212	0.14673101893649	0	0
B3GALT6	1.86798454269471	-0.018004988453108	0.498626964502861	-0.0361091351548934	0.971195338279274	NA	3	0.130434782608696
MTHFR	7.3601415162126	-0.316265051813627	0.272300324095876	-1.16145675868631	0.245456198383178	0.828977416595301	0	0
PRDM16-DT	60.3566234239846	-0.174252697014887	0.130569614931832	-1.33455779207024	0.182021120102766	0.788121203040335	0	0
CTNNBIP1	22.2401079235882	0.0289405227294606	0.166693327266628	0.173615364238125	0.862167756486284	0.988153665024052	0	0
VWA1	10.8623426913018	-0.13584761250195	0.325057608898007	-0.417918574379765	0.676006651585949	0.963119600144245	1	0.0434782608695652
TNFRSF18	0.295691702651123	-0.292459463626772	2.30648441800946	-0.126798803123573	0.899099643061349	NA	20	0.869565217391304
ISG15	15.222025129769	-0.355981577839554	0.637835824600009	-0.558108472603891	0.576770315397385	0.940245285120656	1	0.0434782608695652
GABRD	9.56765122476269	-0.0746913378297794	0.312795512108155	-0.238786475312195	0.81127115804741	0.985349783866801	1	0.0434782608695652
KLHL17	2.68892019797551	-0.275901857032404	0.514001925795581	-0.536772029803894	0.591425094334769	0.946721502489926	4	0.173913043478261
AGRN	0.847962363143739	-0.971439540129338	0.735593921406759	-1.32061931435152	0.186628329483572	NA	8	0.347826086956522
HES4	22.5954396429061	-1.01222203170228	0.461898622128262	-2.19143765148795	0.0284201369605998	0.513619405919026	5	0.217391304347826
TMEM201	4.53760848251012	0.491558142101347	0.382859028523844	1.28391419681705	0.199171979263531	0.795855200442174	0	0
NOC2L	10.4702267647152	-0.391452384076455	0.321633724447564	-1.2170750587452	0.223575659216997	0.814095136434293	0	0
KAZN	57.4148755791377	-0.468699278327124	0.195892632154881	-2.39263352159437	0.0167279403114109	0.437357834769855	0	0
MMP23B	10.4227417317903	-0.332738260573052	0.274107289390731	-1.21389789126966	0.224786718275285	0.814095136434293	1	0.0434782608695652
AJAP1	3.2660614567446	-0.241075622064456	0.414064463851405	-0.582217608876889	0.560420113880735	0.937345370241136	1	0.0434782608695652
MIB2	18.1227305231028	-0.0595139256403732	0.278329981303887	-0.213825062472859	0.830683479897724	0.985349783866801	2	0.0869565217391304
ATAD3A	8.40206318622244	-0.015602630738279	0.273979802594514	-0.0569481056286861	0.95458653371257	0.997076084695533	0	0
HES5_ENSG00000197921	57.1882842142869	0.29105610921974	0.584402190456926	0.498040756815391	0.618455315698366	0.95417923505492	0	0
MTCO3P12	0.323020756720153	0.226322350621777	1.32955961459001	0.170223544802514	0.864834335857913	NA	16	0.695652173913043
MTOR	35.7147324641302	-0.000211036733097814	0.146882368294888	-0.00143677376357472	0.998853620791093	0.999532127168239	0	0
C1orf174	2.33977767093632	-0.0660125950423874	0.53938781549464	-0.12238429038641	0.902594679438104	NA	4	0.173913043478261
DISP3	27.1976041277677	-0.598615069237261	0.25995889251588	-2.3027297256265	0.0212940546135472	0.476285498311175	0	0
ZBTB48	9.03148598342785	-0.321125094617697	0.316368841698006	-1.01503388542994	0.310089675178689	0.864536756011448	0	0
TMEM240	2.04326232761348	-0.504011713869934	0.669778081504719	-0.752505535471727	0.451747102246075	NA	6	0.260869565217391
_ENSG00000215014	1.20516483440789	-0.316442256987567	0.637016228509631	-0.496756978590511	0.619360436598562	NA	8	0.347826086956522
TNFRSF25	2.75006702788808	0.0312854736078763	0.546131581440044	0.0572855968618085	0.95431769355067	0.997033997033384	4	0.173913043478261
SLC35E2A	0.838311644128792	0.0838827605738633	0.787848486906664	0.106470675476211	0.915208920715718	NA	10	0.434782608695652
TTC34_ENSG00000215912	3.03505786643109	-0.299608691553952	0.468101545035382	-0.64005063587497	0.522139680294821	0.927486374749529	4	0.173913043478261
ATAD3C	1.97823521927146	0.220897781062536	0.553739395197248	0.398920111118064	0.689952070094336	NA	6	0.260869565217391
_ENSG00000217801	0.375494173299605	-0.140130490466035	1.38981729194202	-0.100826555604462	0.919688145933831	NA	17	0.739130434782609
CCNL2	47.6040621259732	-0.17964069891357	0.188007158302563	-0.955499250855501	0.339325284017681	0.881278079100805	0	0
CPTP	4.7437413962321	-0.0465297349487072	0.439059554023853	-0.105975908102388	0.915601467075227	0.993168130586347	3	0.130434782608696
MRPL20-AS1	2.04601957957749	-1.454137073574	0.582296663702324	-2.49724438455201	0.0125162665545365	NA	5	0.217391304347826
MTND2P28	9.21045976220165	1.9016787745978	0.847442078499144	2.2440221259319	0.0248309777760405	0.499477924749308	1	0.0434782608695652
MTND1P23	10.6252785453163	-2.69990482289967	0.897559959828484	-3.00804953845712	0.00262930274435931	0.211154067805645	3	0.130434782608696
_ENSG00000226849	5.96871094026313	0.0265411429510192	0.379702130085661	0.0698999053416726	0.944273328473167	0.996363402361841	3	0.130434782608696
WASH7P	4.06609770193066	0.130027351075007	0.541534721702225	0.240108982608332	0.810245770769981	0.985349783866801	3	0.130434782608696
TP73-AS1	3.87103573496925	0.320363937393957	0.408774120540171	0.783718736818794	0.433205165795217	0.904552586802182	3	0.130434782608696
_ENSG00000227775	4.50222479847951	0.0348499488414172	0.431442282732711	0.0807754599773605	0.935620524384235	0.994330364966443	2	0.0869565217391304
_ENSG00000228463	2.8408043247778	0.264339558605714	0.45007515705375	0.587323149173828	0.556986696735893	0.937135195807863	2	0.0869565217391304
FNDC10	2.39475004164354	0.169683268654787	0.531653525906418	0.319161371807877	0.749604147159032	NA	5	0.217391304347826
LINC01128	5.12000272534095	-0.59650594152045	0.401523254750571	-1.48560745725924	0.137382981401639	0.752150155214065	1	0.0434782608695652
_ENSG00000230021	21.5631086732649	-0.00091351092151064	0.288746465659411	-0.00316371291134059	0.997475726524172	0.998917747287012	0	0
_ENSG00000230092	1.70498645412131	0.456749240061768	0.565585777569726	0.807568468260253	0.419339044666014	NA	4	0.173913043478261
LINC01786	1.03248264341478	-0.0267806960217985	0.624539833693729	-0.0428806852293294	0.965796645540992	NA	7	0.304347826086957
PIK3CD-AS2	0.732705136181441	0.117345275321624	0.818173456022885	0.143423469018459	0.885955748984132	NA	11	0.478260869565217
RERE-AS1	2.42837161673276	-0.179891093398633	0.497272123436637	-0.361755837337933	0.717534496738187	NA	4	0.173913043478261
CICP27	4.22897355217219	2.38531393716822	0.634520432243496	3.75923897160315	0.000170430989519613	0.0574821119902274	6	0.260869565217391
_ENSG00000234396	1.21479387959557	-0.136546030334293	0.70206003418182	-0.194493381884961	0.845789577279835	NA	10	0.434782608695652
ANKRD65	3.03230782008451	0.0429761777758483	0.475957092714755	0.0902942270084086	0.928053407593307	0.993373623445636	1	0.0434782608695652
_ENSG00000236948	1.58326488344927	-0.891507914682473	0.597544327094236	-1.49195277113204	0.135711527008372	NA	6	0.260869565217391
_ENSG00000237094	10.6165048130637	-0.0573095540091021	0.275541555975313	-0.207988787049735	0.835237722548139	0.985349783866801	2	0.0869565217391304
_ENSG00000237365	4.25961192230795	-0.538221684271604	0.503473401743369	-1.06901711670947	0.285061956662479	0.850399615502313	4	0.173913043478261
LINC01409	9.94940767327267	0.338674367825798	0.337880176000698	1.00235051323371	0.316174333948448	0.867625714552469	0	0
MTCO1P12	8.95801625925868	-2.77894676289984	1.1124750851874	-2.49798561774685	0.012490126110394	0.399022443690887	8	0.347826086956522
_ENSG00000238290	5.38507516876899	0.260299152332238	0.377566434987606	0.689412850855724	0.490563498689153	0.919127343903098	2	0.0869565217391304
_ENSG00000241860	2.14841683142598	-0.245472848783179	0.501340224963863	-0.489633260129631	0.624393436353823	NA	4	0.173913043478261
MRPL20	20.8495259994566	-0.231705098878747	0.264408080414123	-0.876316255221264	0.380858130554178	0.888292360444285	0	0
CDK11B	35.8531758767966	-1.08021745559888	0.373946640224522	-2.88869410606364	0.0038684519052085	0.258536811956609	0	0
MTATP6P1	78.775981176738	0.713231685437849	0.329899858946813	2.16196420245465	0.0306209355686102	0.523147800189987	0	0
CENPS-CORT	1.00902287039698	0.747274820282286	0.632977392994406	1.18057110499188	0.23777314800161	NA	8	0.347826086956522
_ENSG00000268575	3.1276896330326	-0.0912469743098095	0.436337711504137	-0.209120073521182	0.834354504724914	0.985349783866801	4	0.173913043478261
_ENSG00000272106	2.07462024378317	-0.327673992444179	0.535053869704435	-0.612413087723647	0.540264484864214	NA	3	0.130434782608696
_ENSG00000272449	11.1753177286413	-0.863234459398689	0.926034311983555	-0.932184097530524	0.351241392373267	0.882353601701258	6	0.260869565217391
WASH9P	5.36648150408163	-0.720770703360465	0.505639284090821	-1.42546421142192	0.154023058227145	0.763635205428146	3	0.130434782608696
STPG1	5.07946705588984	0.173156268283284	0.368412910238635	0.470005972839346	0.638350750272146	0.957054537822431	3	0.130434782608696
NIPAL3	8.42531375254484	0.0630957029479668	0.293324343015883	0.215105580052557	0.829685003485381	0.985349783866801	1	0.0434782608695652
KDM1A	20.2364183760649	0.185216942219841	0.196359033166683	0.943256539986204	0.34554969966301	0.881583017805157	0	0
PAX7	1.33752047776166	0.328762270362724	0.587293842890564	0.559791787948278	0.575621465663772	NA	4	0.173913043478261
FAM76A	8.39811793873182	-0.227723779693488	0.277411456304879	-0.820888159150919	0.411709976265444	0.898202164833392	1	0.0434782608695652
ELOA	7.76645667696589	-0.166511408521852	0.287722835129162	-0.578721561836075	0.562777064688967	0.938263146282606	1	0.0434782608695652
LYPLA2	5.96561544338906	0.236306851147166	0.319345714262259	0.739971888124675	0.459317052190444	0.910971602614796	0	0
FBXO42	44.6774371638695	0.0134567058761584	0.135579022129777	0.0992535988589559	0.92093691917503	0.993321612029933	0	0
SLC66A1	5.80964815487389	-0.44206802719899	0.293906063302207	-1.50411332870134	0.132552188945528	0.751421459083372	1	0.0434782608695652
AKR7A2	7.0864929008453	-0.288125042664538	0.338860946852821	-0.850275150738102	0.395172128641531	0.892961263126415	2	0.0869565217391304
MRTO4	6.78699591331155	-0.503217609342234	0.369210688613562	-1.36295514962442	0.172896646073861	0.782096387463565	0	0
SZRD1	9.26524298126814	0.608407117081191	0.247880128629787	2.45444086399461	0.0141103870763242	0.409383294724063	0	0
PITHD1	10.4405186780695	-0.428458534919826	0.233781047155688	-1.83273426196304	0.0668420994570409	0.657440737041658	0	0
CROCC	17.473730169644	0.0110707736620725	0.234396695678248	0.0472309288748215	0.962329177343581	0.998428150281374	0	0
PIGV	2.48313282018778	0.218998635453219	0.449001368233386	0.487746031409388	0.625729742522313	NA	4	0.173913043478261
PTPRU	1.25346407459782	-0.0949610667439521	0.60648473439708	-0.156576186271787	0.875578871626926	NA	6	0.260869565217391
SPEN	53.7896385718405	0.128764372186845	0.133037763557568	0.967878358321368	0.333105123837589	0.876693779034027	0	0
CDC42	24.3671277007619	-0.0125020729246537	0.188293148421597	-0.0663968552730394	0.947061873808668	0.996363402361841	0	0
ARHGEF10L	61.6573980488289	-0.037371189651973	0.176659421568514	-0.211543711171269	0.832463027292989	0.985349783866801	0	0
EIF4G3	172.764743004543	0.0596905519157638	0.0902399862318567	0.661464550342448	0.508314441372048	0.924712800505704	0	0
RAP1GAP	10.3068111336733	-0.384458241619189	0.273830103434619	-1.40400283532371	0.1603180052648	0.771222934474168	0	0
CAPZB	55.9558099687948	-0.367256792914948	0.173004500791607	-2.12281640786518	0.0337692393603534	0.538851043072823	0	0
CROCCP3	18.8418997663472	-0.18564947412316	0.244300784431185	-0.759921727453373	0.447301373275425	0.906957656824868	0	0
ASAP3	28.7955060955302	0.219141801983323	0.194631336483199	1.12593278113897	0.260193972573923	0.84145149593374	0	0
SLC9A1	6.81317411273178	-0.00850774197408944	0.281729327693151	-0.0301982830248889	0.975908917856034	0.998643895258668	1	0.0434782608695652
NUDC	18.9348402197025	-0.442700794632021	0.213601538195673	-2.07255433819244	0.0382137742969813	0.558489597398642	0	0
MUL1	8.26419112871719	0.251273363270664	0.290530466219588	0.864877844104472	0.387105839352143	0.891197113735044	0	0
USP48	31.1665219315483	-0.191989373685171	0.14132628005746	-1.35848317529558	0.174310417682288	0.783634708877612	0	0
DNAJC16	20.9593632032982	0.0306326880196994	0.174020017794116	0.176029679849482	0.860270625361024	0.988153665024052	0	0
OPRD1	2.1797213823898	-0.701148019798047	0.522460275733476	-1.34201211530142	0.17959206743255	NA	7	0.304347826086957
SRSF4	38.4719364178944	-0.190963840110124	0.146583346646921	-1.30276627242045	0.192654568680451	0.794955084378113	0	0
MECR	9.6990097582206	-0.252992794177885	0.248212176206782	-1.01926020731199	0.30807945009147	0.862376485056682	0	0
AGMAT	1.09410069981673	-0.483764532890328	0.632065714574016	-0.765370627983458	0.444050877976768	NA	10	0.434782608695652
PLEKHM2	26.0854834621364	-0.150116472809086	0.218912024901302	-0.685738816206039	0.492877824700144	0.919316291031334	0	0
ZBTB17	8.73174994175708	-0.446696093380078	0.280413683385847	-1.5929896429677	0.111162514507685	0.733071983319298	0	0
PADI2	31.319383957499	0.00908688467721779	0.238269164850004	0.0381370568152962	0.969578405723736	0.998643895258668	0	0
SDHB	17.4574546774299	0.10183630838616	0.181403959701429	0.561378641093452	0.574539441421558	0.940120297847689	0	0
IGSF21	7.00063090626028	0.140066703985201	0.313591512272884	0.446653364340158	0.655125358807682	0.959508030284491	1	0.0434782608695652
PINK1-AS	2.19908281867871	-0.239610987299218	0.459290664038336	-0.521697926956377	0.601880668283496	NA	2	0.0869565217391304
KIF17	2.46318935342669	-0.0565688529824171	0.482414017872541	-0.117262042325982	0.906652403299841	NA	3	0.130434782608696
ECE1	47.7749206172528	-0.00401347208468701	0.248928807190811	-0.0161229715836407	0.987136287222376	0.99874044148565	0	0
HMGCL	10.8989197444051	-0.252903619224414	0.228924515874829	-1.104746768855	0.269269331851116	0.841635607596376	1	0.0434782608695652
GALE	4.61712668553128	0.102647006105916	0.349760439349762	0.293478033984479	0.769156787038803	0.97902577733187	2	0.0869565217391304
ID3	17.6893717736964	-0.660995668981617	0.418241898376649	-1.58041475889236	0.114011913825518	0.733783322167178	0	0
RCAN3	1.87580960694112	0.221612990188754	0.507085051462941	0.437033175301461	0.662087288715713	NA	5	0.217391304347826
SYF2	9.5690474565248	-0.470109706977209	0.228294161539854	-2.05922790055733	0.0394724115927476	0.567116405535418	0	0
RSRP1	84.6688980471399	-0.155533849998512	0.143503472791241	-1.08383335241491	0.2784386943659	0.847949531758546	0	0
STMN1	78.7662035638492	-1.01571447037008	0.339246223868791	-2.9940332387102	0.00275315949654689	0.211182521277164	0	0
MTFR1L	13.5660539699301	0.189914923479635	0.218773675059903	0.868088555113558	0.385345855941062	0.89064604120282	1	0.0434782608695652
MAN1C1	16.0134512440044	-0.263187142801083	0.340435849063875	-0.773088802265655	0.439469827650283	0.904573135011026	0	0
RPS6KA1_ENSG00000117676	1.28830034582982	0.851376804349814	0.640641284575019	1.32894464476262	0.1838662332253	NA	7	0.304347826086957
DHDDS	10.1991495772806	0.0960173775764068	0.229632364359679	0.418135212970295	0.675848260708243	0.963119600144245	0	0
ARID1A	82.4778281993762	0.107521992394984	0.116595116552981	0.922182640008997	0.356433316663697	0.882481533329039	0	0
RPA2	7.12520540506302	0.0894586756272597	0.285888332742631	0.312914748108291	0.754345432490602	0.975625982934647	1	0.0434782608695652
PPP1R8	7.20852556021893	-0.131822455031324	0.270528321607504	-0.487277835636665	0.62606145256568	0.955216238169823	2	0.0869565217391304
STX12	23.8316942576003	-0.345617234562482	0.205743521836194	-1.67984503948392	0.0929874694734887	0.704143821515765	0	0
TAF12	11.8083039546868	-0.151911916191848	0.238639312103772	-0.636575402655322	0.524401451406765	0.927689308631734	0	0
HNRNPR	28.5628429876125	0.0288892175110609	0.176500677451991	0.163677657945075	0.869984906700793	0.989705282860858	0	0
