baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	n_zeros	percent_zeros
NOL9	8.52455626311466	0.0600826796605306	0.226844503449782	0.264862841051079	0.791115124814675	0.977300811584789	0	0
KLHL21	7.58353442056878	0.22776770592587	0.268217610961033	0.849189973431539	0.395775591556664	0.928136765017926	1	0.0434782608695652
SLC45A1	5.06352702273214	-0.262717891271706	0.388480582345503	-0.67627032909988	0.498869027349873	0.941561585700178	1	0.0434782608695652
LZIC	10.2396595200001	-0.20615271357401	0.225951208673491	-0.912377122407472	0.361570228400844	0.919638202289421	1	0.0434782608695652
RBP7	6.90680897023037	-0.511976640804607	0.343659940979794	-1.48977689789777	0.136282907450443	0.790955034326563	3	0.130434782608696
DRAXIN	0.940679296163447	0.197001380412478	0.664265271435015	0.296570344535542	0.766794554388442	NA	9	0.391304347826087
PDPN	0.889470579647049	0.553566420478396	0.727759910499499	0.760644290090746	0.446869558116847	NA	9	0.391304347826087
LRRC38	0.400319743250532	0.46850827931031	0.828002999378252	0.565829205524755	0.571509890736859	NA	13	0.565217391304348
DHRS3	1.05281282858997	-0.616557773023368	0.610846336390446	-1.00935003828732	0.312806790336849	NA	9	0.391304347826087
SCNN1D	2.65454577955786	-0.1770696012289	0.518842515447641	-0.341278125745207	0.732894213616969	NA	4	0.173913043478261
FAAP20	4.57029363048059	-0.773612020358582	0.379165181908772	-2.04030342782032	0.0413201136199616	0.605917242800947	3	0.130434782608696
MEGF6	0.260566060715383	0.109707592880457	1.40333783948542	0.0781761809548901	0.937687908864269	NA	16	0.695652173913043
DFFB	5.71075746407122	0.157547247763404	0.29043814505076	0.542446818532978	0.587510734244775	0.952838860894201	1	0.0434782608695652
PUSL1	0.656482500361912	-0.0290876976089684	0.968471071040278	-0.0300346582141313	0.976039412373354	NA	13	0.565217391304348
CLSTN1	46.2895477676627	-0.0732865579730465	0.16264363964695	-0.450595904839127	0.652280818683806	0.962338559356878	0	0
PIK3CD	4.16095474666519	0.272667684505119	0.368759349989006	0.73941903985146	0.45965258426209	0.932808905523562	1	0.0434782608695652
SLC25A33	6.1585810436738	-0.320406588623992	0.287482117115916	-1.11452702463159	0.265053157417419	0.88831448081739	3	0.130434782608696
SPSB1	12.0893816688372	-0.0442001304443105	0.196290014219073	-0.225177682217599	0.821841050641874	0.980703522773951	1	0.0434782608695652
PLEKHG5	2.95179961470954	-0.298078098312782	0.349634958300951	-0.852540889393015	0.393913954466109	0.927538233187383	3	0.130434782608696
TMEM51	1.72656548739667	-0.283913598402934	0.555046943577904	-0.511512767862103	0.608992050333286	NA	7	0.304347826086957
CAMTA1	90.6310119347208	0.104427003573445	0.0867615731370229	1.20360892267967	0.228740769154041	0.871246563556408	0	0
EXOSC10	10.6747497232686	-0.0341565140526229	0.20111693679183	-0.169834100486412	0.865140608175677	0.987590422108275	1	0.0434782608695652
NMNAT1	6.8920031481143	0.0545139531034896	0.243604046770411	0.223780983223432	0.822927727924488	0.980921385798976	1	0.0434782608695652
TAS1R1	1.14320590260823	-0.275362682496536	0.595788554695565	-0.462181893771423	0.643950886433464	NA	9	0.391304347826087
TMEM51-AS1	0.32324054200878	-0.08216738700879	1.37680034348752	-0.0596799582433682	0.952410534283163	NA	16	0.695652173913043
NPPA	0.609181923215784	-0.150093445394127	0.920722615383204	-0.163017007387896	0.870505043834954	NA	13	0.565217391304348
AURKAIP1	11.7457837691468	-0.637571122754922	0.288048936917881	-2.21341251794546	0.0268692184209203	0.521353146004436	2	0.0869565217391304
B3GALT6	1.80353681814266	-0.573972708415738	0.501813337831927	-1.14379723523407	0.252707736711342	NA	5	0.217391304347826
MTHFR	4.90830263414154	0.0931174433452368	0.321071991455375	0.290020449691511	0.771800593038699	0.974076726379221	2	0.0869565217391304
PRDM16-DT	0.265549551130956	0.371813077895957	1.69975249006809	0.218745423271044	0.826848363087157	NA	18	0.782608695652174
CTNNBIP1	9.86893157495561	0.226491400590907	0.275895334232455	0.820932333709123	0.411684812354867	0.929228817679533	3	0.130434782608696
VWA1	33.9256260580363	0.0331226906012089	0.147523285019905	0.224525169682466	0.822348684227192	0.980703522773951	0	0
TNFRSF18	0.0885221543296106	0.909170644271127	2.60834085172432	0.348562820564686	0.727417544011215	NA	19	0.826086956521739
ISG15	1.81802611342167	-1.09643040890329	0.526141540526454	-2.08390770249049	0.0371685635884876	NA	9	0.391304347826087
GABRD	6.54808854914917	-0.130750729433461	0.393666973847877	-0.332135378681744	0.739787036684295	0.966270659197381	4	0.173913043478261
KLHL17	0.433828654562725	0.352465537771105	1.08054409353183	0.326192646723973	0.744278604475756	NA	15	0.652173913043478
AGRN	0.572794578823738	0.0650303104161664	0.788026293297083	0.0825230210835747	0.934230812589092	NA	10	0.434782608695652
HES4	2.83653545954804	-0.409129265765566	0.509958611877685	-0.802279354120795	0.422391382371733	NA	12	0.521739130434783
TMEM201	1.89270881676971	-0.633923773439925	0.452616644722005	-1.40057547779596	0.161341058214899	NA	7	0.304347826086957
NOC2L	6.41205051000062	-0.672687483335858	0.326726491521156	-2.05887034199154	0.0395066608949836	0.597839707981254	3	0.130434782608696
KAZN	60.9960563964841	-0.111583048075252	0.16689444342016	-0.668584560327987	0.503760524254564	0.941752268757913	0	0
MMP23B	6.00535701084331	0.319066596775338	0.246282584886099	1.29553048553108	0.195137291845371	0.847334228565956	1	0.0434782608695652
AJAP1	7.90951656266481	0.172387595273817	0.302667038440226	0.569561839842903	0.56897491672166	0.947786933527686	1	0.0434782608695652
MIB2	5.56323292262791	0.0430187818216512	0.369139083395497	0.116538139028646	0.907226061429795	0.991295932084268	5	0.217391304347826
ATAD3A	3.85110026000352	-0.209931714366663	0.345836949310839	-0.60702511627228	0.543834244111357	0.945326591236276	3	0.130434782608696
HES5_ENSG00000197921	0.516808352854057	1.70367796777632	1.1386444144837	1.49623354412082	0.134592806079855	NA	16	0.695652173913043
MTCO3P12	0.224435932716408	0.987667844573916	1.34665352453205	0.733423873759301	0.463299942642296	NA	16	0.695652173913043
MTOR	16.1863597681786	-0.0414692003158975	0.171806313360038	-0.241371807035953	0.809266961584044	0.979800544765612	1	0.0434782608695652
C1orf174	2.27581356934771	-0.800637002943239	0.444158188562396	-1.80259426384698	0.0714519585452791	NA	3	0.130434782608696
DISP3	0.766527288733214	-0.0427307672028776	0.715859845258436	-0.0596915268902268	0.952401320265023	NA	9	0.391304347826087
ZBTB48	2.32790927125069	-0.134880687833345	0.50181852932499	-0.268783793246487	0.788096065666848	NA	5	0.217391304347826
TMEM240	0.959456469057464	0.912287997938722	0.760151451766279	1.20013978243275	0.230085057398067	NA	13	0.565217391304348
_ENSG00000215014	0.578065919050698	-0.0744898840392912	0.765170496862445	-0.0973507007192963	0.922447893819169	NA	11	0.478260869565217
TNFRSF25	0.925327256975042	0.311072599583574	0.72543202756651	0.428810126604251	0.668061408724334	NA	13	0.565217391304348
SLC35E2A	1.06506795136453	0.371656822526979	0.74924331806846	0.496042892294464	0.619864149266014	NA	11	0.478260869565217
TTC34_ENSG00000215912	0.0978811991635088	0.704116767207136	3.0558796743243	0.230413773527528	0.817770259337558	NA	20	0.869565217391304
ATAD3C	4.1828636157946	0.395281444047847	0.347142016070393	1.13867358530202	0.25483932400344	0.888044793715319	3	0.130434782608696
_ENSG00000217801	0.0609720690213406	0.653754022060718	3.0536933802155	0.214086334370146	0.830479732344907	NA	20	0.869565217391304
CCNL2	18.9877825320152	-0.15356647099153	0.163123718058808	-0.941411051801596	0.346494252153408	0.914259625930224	0	0
CPTP	1.55468928344615	-0.330506351891921	0.55933567281218	-0.590890887095095	0.554593532302001	NA	7	0.304347826086957
MRPL20-AS1	1.57895031365775	-0.401262908394498	0.580751839004932	-0.690936956966038	0.489605159995724	NA	7	0.304347826086957
MTND2P28	6.50669913196671	2.55251908960051	0.887611790847192	2.87571561793273	0.00403112717499378	0.266967353271458	5	0.217391304347826
MTND1P23	6.27772258239381	-4.60384338541949	1.13238157417925	-4.06562901622303	4.79030850393442e-05	0.0261497869182134	10	0.434782608695652
_ENSG00000226849	2.58620994251701	0.268648556448569	0.384076209260368	0.699466798440646	0.484260355148975	NA	4	0.173913043478261
WASH7P	1.53002169064634	-0.458677891952511	0.493863042473796	-0.928755246910075	0.35301594222318	NA	6	0.260869565217391
TP73-AS1	3.28854180702976	-0.0750776054834713	0.379291902846036	-0.197941492871645	0.843090839780906	0.985967644804003	3	0.130434782608696
_ENSG00000227775	2.65890201850791	0.201153049298872	0.345356648078921	0.582450201604066	0.560263475282567	NA	4	0.173913043478261
_ENSG00000228463	1.52141498560884	0.61276235892801	0.64481548807404	0.95029100612678	0.341964407572311	NA	7	0.304347826086957
FNDC10	1.16968036250623	-0.123379469132078	0.644397165219282	-0.191464947072034	0.848161340665694	NA	8	0.347826086956522
LINC01128	2.5107455381036	-0.131746554963844	0.409916977314957	-0.321398142196529	0.747908690815857	NA	3	0.130434782608696
_ENSG00000230021	12.8234146729545	0.122351447330318	0.25021611289857	0.48898308711204	0.624853670741413	0.955214244749957	1	0.0434782608695652
_ENSG00000230092	1.8874345352567	0.642948839324911	0.548330007185868	1.17255818740369	0.240973025188942	NA	6	0.260869565217391
LINC01786	0.64588062532285	0.387386752351518	0.736184610667001	0.526208707352	0.598743204791755	NA	10	0.434782608695652
PIK3CD-AS2	0.238893090970146	0.0794904067519835	1.13081994615917	0.07029448589227	0.943959271272844	NA	15	0.652173913043478
RERE-AS1	0.853570327219789	-1.15795365345941	0.690815145041219	-1.67621347298389	0.0936963861021924	NA	11	0.478260869565217
CICP27	1.4801394863671	2.15808734928633	0.682453842248717	3.16224661022544	0.00156556919391674	NA	9	0.391304347826087
_ENSG00000234396	0.357352011315327	-0.238727500307745	0.946640035164934	-0.25218403135269	0.800898820413119	NA	13	0.565217391304348
ANKRD65	6.01028312076466	-0.354377690718462	0.385956672076687	-0.918179983291101	0.358524646276364	0.91958298934282	4	0.173913043478261
_ENSG00000236948	0.788653936912667	-0.0356297757340712	0.753786645534411	-0.0472677195134053	0.962299855409937	NA	10	0.434782608695652
_ENSG00000237094	3.87501882903511	-0.198332770342401	0.314698838768585	-0.630230385083329	0.528543862054718	0.942693478006937	4	0.173913043478261
_ENSG00000237365	0.699417369604521	-0.671913179693966	0.673701253964223	-0.997345894400915	0.31859664407913	NA	12	0.521739130434783
LINC01409	6.63597829112245	0.28993675507723	0.395415412913815	0.73324596262115	0.463408426653223	0.934554838308415	2	0.0869565217391304
MTCO1P12	5.68492962385428	-2.61107372510857	1.09074660638866	-2.39384079658385	0.016672984034233	0.455957697252371	9	0.391304347826087
_ENSG00000238290	1.56809037520738	0.288914428443491	0.555476971080219	0.520119543176827	0.602980257879608	NA	8	0.347826086956522
_ENSG00000241860	0.900419688806695	0.530099463627224	0.65471553879761	0.809663788644387	0.418133435426527	NA	10	0.434782608695652
MRPL20	13.3408504741448	-0.562298912317987	0.325367259081985	-1.72819758787193	0.0839528060528277	0.714782777055517	1	0.0434782608695652
CDK11B	9.96203823189597	-0.252381846765879	0.210416065925677	-1.19944190409408	0.23035616191291	0.872888629659731	1	0.0434782608695652
MTATP6P1	27.4385527960794	0.103750340865276	0.198918611115075	0.521571814138882	0.601968492217564	0.953103108529238	0	0
CENPS-CORT	0.398112791969769	-0.150096914340747	0.841640993989937	-0.178338407245574	0.858457217626303	NA	12	0.521739130434783
_ENSG00000268575	1.55110608995652	-0.963969131535029	0.609671657566785	-1.58112833288373	0.113848697663021	NA	7	0.304347826086957
_ENSG00000272106	2.53757305641692	0.0889709484910012	0.436557072779379	0.203801413465964	0.838508688238059	NA	4	0.173913043478261
_ENSG00000272449	0.283792347262459	1.04231225692486	2.76391844773285	0.377113969400882	0.706088910244249	NA	18	0.782608695652174
WASH9P	2.96641492593554	-0.73004251236514	0.44965023271762	-1.62357863789566	0.104465767670337	0.752504279441894	5	0.217391304347826
STPG1	8.17493595619614	0.346870903124461	0.227036061086642	1.52782294347543	0.126556504147409	0.782259898020538	1	0.0434782608695652
NIPAL3	38.6025925548171	-0.0986301635934278	0.150280071804572	-0.656308999650261	0.511625328169355	0.941752268757913	1	0.0434782608695652
KDM1A	9.41609711796273	0.164714100836078	0.210036274960101	0.78421739705376	0.432912558725396	0.932437279762416	1	0.0434782608695652
PAX7	0.693653262305357	0.277720920205769	0.816415062527533	0.340171235138626	0.733727578896105	NA	12	0.521739130434783
FAM76A	6.29207108988738	0.113447200770231	0.317016195506763	0.357859321946885	0.720448593793316	0.964787704615204	1	0.0434782608695652
ELOA	4.45277749173936	-0.0326919299155638	0.272559688295759	-0.119944112498724	0.904527419973948	0.990650079427091	4	0.173913043478261
LYPLA2	2.76319370378092	-0.326099447106418	0.408597392728375	-0.798094782076107	0.42481548923397	NA	3	0.130434782608696
FBXO42	28.3129950722497	0.102126504205398	0.133156693555202	0.766964855304553	0.443102411392087	0.932437279762416	1	0.0434782608695652
SLC66A1	2.31941543371864	-0.39907371738611	0.461559679869874	-0.86461997178484	0.387247407029371	NA	6	0.260869565217391
AKR7A2	2.93272155910159	0.303752477295482	0.364061837448451	0.83434308694465	0.40408767841994	0.929228817679533	2	0.0869565217391304
MRTO4	2.68915885402821	-0.211710664741285	0.382686827337491	-0.553221719739461	0.580111596031962	NA	4	0.173913043478261
SZRD1	4.78410610589958	-0.170969066292661	0.286901435679089	-0.595915687518192	0.551231552687571	0.945363471027137	4	0.173913043478261
PITHD1	11.8184328455205	-0.1885287358203	0.201048340404391	-0.937728386322867	0.34838401200339	0.914259625930224	0	0
CROCC	10.4975655670149	0.108875239475559	0.222265369687134	0.489843467872727	0.624244669088374	0.955214244749957	0	0
PIGV	1.34686675437662	0.00285375490330301	0.544466315631942	0.00524138008425878	0.995818002901495	NA	6	0.260869565217391
PTPRU	1.95582902741296	0.154497154127735	0.571094944900761	0.270527966509286	0.786754104566869	NA	7	0.304347826086957
SPEN	32.3425254079352	0.0952875719426042	0.143090667755935	0.665924434045781	0.505459401854971	0.941752268757913	0	0
CDC42	30.12578715336	-0.0818599497995381	0.147574391338328	-0.554702947152033	0.579097860020608	0.949821232519344	1	0.0434782608695652
ARHGEF10L	3.93954597764968	-0.456192243134952	0.332938236006486	-1.37020081744551	0.170624223215276	0.826382227428053	3	0.130434782608696
EIF4G3	161.197031988823	-0.0538516704576243	0.077311390751379	-0.696555448482392	0.48608104520122	0.938690769011702	0	0
RAP1GAP	10.0105967225478	-0.500528425542899	0.27198016288982	-1.84031225007268	0.0657224079206201	0.670285896343712	2	0.0869565217391304
CAPZB	32.8307091771494	-0.186437878118771	0.132650703494268	-1.40547975402805	0.159878665562456	0.812435027312709	0	0
CROCCP3	10.0405180119835	0.345573209026198	0.207624497121139	1.66441442998209	0.0960296383494878	0.738321554031266	1	0.0434782608695652
ASAP3	2.90597265801292	0.265553649756243	0.421376398340263	0.630205324271168	0.528560256240275	NA	3	0.130434782608696
SLC9A1	3.18619324009974	-0.332114502306044	0.38682898352842	-0.858556407218239	0.39058529742027	0.925748925194365	4	0.173913043478261
NUDC	14.8379617902647	-0.512019415922882	0.242830739738833	-2.10854448029753	0.0349839194950052	0.574011034696595	2	0.0869565217391304
MUL1	2.84614626560812	-0.445050335527547	0.430349432080217	-1.03416038770231	0.30106118920637	NA	2	0.0869565217391304
USP48	33.0181649316564	0.00862145075794115	0.136410572341787	0.0632022182000636	0.949605478444907	0.99491824022698	0	0
DNAJC16	13.8628676910057	0.149146178793833	0.170908529596114	0.8726666781716	0.38284478519319	0.922843338853795	1	0.0434782608695652
OPRD1	2.14969876043169	-0.0101987011709234	0.444855359386207	-0.0229258813134119	0.981709395516126	NA	6	0.260869565217391
SRSF4	21.1647987935572	-0.140982975568595	0.140569065106311	-1.00294453450317	0.315887623520443	0.896354112448676	1	0.0434782608695652
MECR	4.58107897761313	-0.0889782099203235	0.287804509379625	-0.309161972868736	0.757198319070109	0.971411502883954	5	0.217391304347826
AGMAT	0.52168928775972	-0.521524920829325	0.776484023346443	-0.671649261476996	0.501807009565508	NA	11	0.478260869565217
PLEKHM2	8.58811369101745	0.123917412533596	0.234062419967033	0.529420368084075	0.596513871854236	0.953103108529238	2	0.0869565217391304
ZBTB17	8.02476524241287	-0.397567754630074	0.316885931763072	-1.25460840883061	0.209620949400531	0.856448004292861	2	0.0869565217391304
PADI2	41.2320584418295	-0.269970484135032	0.181598565892031	-1.48663334872117	0.137111674948112	0.790955034326563	0	0
SDHB	9.67070613302925	-0.543059348706816	0.219771271900395	-2.47102063891654	0.0134728042861413	0.422188694312081	0	0
IGSF21	4.50576437526497	-0.34517301046925	0.382898380268764	-0.901474198524856	0.367336246227026	0.921192597077708	3	0.130434782608696
PINK1-AS	1.25388107597027	-1.08218026313952	0.656016682473925	-1.64962308436804	0.0990200505394855	NA	9	0.391304347826087
KIF17	1.57267052950837	0.386683182698244	0.528557347108146	0.731582267872868	0.464423574492975	NA	5	0.217391304347826
ECE1	14.2016721804835	0.16203107852364	0.205266224921057	0.789370382711308	0.429895561020916	0.932437279762416	0	0
HMGCL	5.49283673738026	-0.302779204278576	0.287990748929123	-1.05135045276434	0.293097662990935	0.896354112448676	2	0.0869565217391304
GALE	1.21305903520707	0.133848796402827	0.552862280192143	0.242101516414375	0.808701503221847	NA	8	0.347826086956522
ID3	1.19774352256671	-0.564014599969488	0.596747400603525	-0.945147979528804	0.344583333166333	NA	9	0.391304347826087
RCAN3	10.0671608029994	0.182571704699797	0.236517955506608	0.771914776232269	0.440164905109933	0.932437279762416	1	0.0434782608695652
SYF2	6.23753749618653	-0.322637282819359	0.301165711146162	-1.07129487480989	0.284036863579579	0.896354112448676	3	0.130434782608696
RSRP1	59.442139998453	-0.188536132904939	0.16842748648798	-1.11939052726049	0.262973570406283	0.88831448081739	0	0
STMN1	99.5447148507642	-0.636811498070979	0.268302464959643	-2.37348359124007	0.0176211759826098	0.460152981909515	1	0.0434782608695652
MTFR1L	5.30395875919146	0.117978886803729	0.318140667675603	0.3708387477329	0.710757639317792	0.964787704615204	3	0.130434782608696
MAN1C1	6.18907373511351	-0.373730414330887	0.288758508515489	-1.29426632743132	0.195573443230499	0.847418033203246	2	0.0869565217391304
RPS6KA1_ENSG00000117676	5.38721333292011	-0.232051015859778	0.277357528505199	-0.836649421814519	0.402789656879862	0.929228817679533	2	0.0869565217391304
DHDDS	6.24879705845737	-0.368919246671088	0.24881255646673	-1.48271956974333	0.138148932975598	0.791463396154387	1	0.0434782608695652
ARID1A	45.4554885625339	0.0567539561823549	0.133351307625921	0.425597297789999	0.670401309651163	0.96290331607444	0	0
RPA2	5.7217401623982	0.0609821875934409	0.276318110353077	0.220695587109793	0.825329467724965	0.981546555866028	2	0.0869565217391304
PPP1R8	8.52262866528504	-0.00922770823213165	0.272078374182346	-0.0339156254511697	0.972944433048201	0.997510291214352	2	0.0869565217391304
