baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	n_zeros	percent_zeros
MORN1	1.27863205595226	1.35445999088334	0.618051195900949	2.19150128640866	0.0284155367512248	0.999898810646275	5	0.238095238095238
CEP104	1.27165262278485	0.474147805664817	0.512321148466922	0.925489426082964	0.354711381393032	0.999898810646275	6	0.285714285714286
WRAP73	0.849891247954934	-0.179274673828669	0.920487887307934	-0.194760492017964	0.845580452756764	0.999898810646275	10	0.476190476190476
ICMT	0.802313906028832	-0.109861774653686	0.671797094546346	-0.163534161647237	0.870097878072115	0.999898810646275	7	0.333333333333333
RPL22	2.1497155331914	-0.658299525641103	0.454804040996996	-1.44743552453495	0.14777498222267	0.999898810646275	6	0.285714285714286
CHD5	2.98238016787932	0.330096317625396	0.594412586697662	0.555331978179146	0.578667609765861	0.999898810646275	5	0.238095238095238
PHF13	0.4682932564917	-0.37432604897609	1.04827373275258	-0.357088074689402	0.721025871775774	0.999898810646275	9	0.428571428571429
ERRFI1	0.729062384279247	-0.1218904804167	0.820717285026756	-0.14851701388588	0.881934759713993	0.999898810646275	9	0.428571428571429
PARK7	5.1446517817161	-0.73789458449299	0.396597922794458	-1.8605608907221	0.0628062120844922	0.999898810646275	2	0.0952380952380952
SRM	1.14617087053529	-0.097852063679817	0.669202612550675	-0.146221879360053	0.883746233960258	0.999898810646275	6	0.285714285714286
FBXO2	2.23486116611018	-0.375571026999666	1.07867630847389	-0.348177691536605	0.727706740439619	0.999898810646275	11	0.523809523809524
FBXO6	0.256456416493695	1.07748570567496	2.11893943146218	0.508502361925197	0.611101083109032	0.999898810646275	12	0.571428571428571
MAD2L2	0.243841233401905	0.226269022965362	3.0520714437127	0.0741362144164345	0.94090199959704	0.999898810646275	14	0.666666666666667
KIAA2013	1.85619956981284	0.276836824707757	0.552504206873096	0.501058310984667	0.616330085511462	0.999898810646275	6	0.285714285714286
MFN2	1.88050622894999	-0.847863832452711	0.462735081797162	-1.83228777286518	0.066908557800391	0.999898810646275	5	0.238095238095238
MIIP	0.383371174345745	0.569590761000684	1.860202987899	0.306198175524923	0.759453761457861	0.999898810646275	13	0.619047619047619
PRDM2	11.2586139993561	0.0757160241789753	0.207307784304166	0.365234833960135	0.714936117955507	0.999898810646275	1	0.0476190476190476
UBIAD1	0.673138968361758	0.395504070133774	0.834706202759877	0.473824285510372	0.635625214979553	0.999898810646275	9	0.428571428571429
TARDBP	0.325052646815877	1.93991393155155	2.3513206390324	0.82503164364255	0.409353625785502	0.999898810646275	14	0.666666666666667
TNFRSF8	0.590171807535701	0.128644670192172	1.17107510267672	0.109851767745834	0.912526934713582	0.999898810646275	11	0.523809523809524
INTS11	1.62473163605372	-0.348401786050581	0.536992651871691	-0.648801775659732	0.516466509598003	0.999898810646275	5	0.238095238095238
LRRC47	0.522313708186076	0.756289235530014	1.02005195902321	0.741422266620835	0.458437447702639	0.999898810646275	10	0.476190476190476
UBE4B	8.41439180804798	0.0704485682469802	0.21892260138157	0.321796688886372	0.74760672287733	0.999898810646275	2	0.0952380952380952
CASZ1	0.395794339949893	0.240084544521864	1.80008926902899	0.133373687990136	0.893897853420368	0.999898810646275	13	0.619047619047619
ACAP3	1.23175364741044	-0.474771460786061	0.58958443188868	-0.805264581469991	0.420667015873466	0.999898810646275	6	0.285714285714286
C1orf159	1.15784913107435	0.542742671979812	0.566282501158529	0.958430943688782	0.337845497942567	0.999898810646275	6	0.285714285714286
CA6	0.0894246899610294	1.26634056925032	3.07995879042695	0.411155036614882	0.680958855825786	0.999898810646275	16	0.761904761904762
NPHP4	1.90147125622613	0.45555925461113	0.52217932457482	0.87241917320657	0.382979744555162	0.999898810646275	4	0.19047619047619
FBXO44	1.83110104638345	-0.365809735898953	0.585898655629594	-0.624356673947071	0.532393371965553	0.999898810646275	7	0.333333333333333
SLC2A5	22.4070219669652	0.0705306676543341	0.3682876202319	0.191509743417178	0.848126247672021	0.999898810646275	0	0
RERE	43.7873513665282	-0.267325409097229	0.149398393131874	-1.78934594605218	0.0735591188193848	0.999898810646275	1	0.0476190476190476
CFAP74	4.23838496811223	-0.14683103628959	0.428809955251581	-0.342415175980336	0.732038469238404	0.999898810646275	4	0.19047619047619
PRDM16	1.07854207587675	0.819526670921157	0.817494867853228	1.00248540161881	0.31610921370722	0.999898810646275	9	0.428571428571429
FHAD1	1.27380007168571	-0.192801080812474	0.594550045778738	-0.324280659267202	0.745725560889319	0.999898810646275	8	0.380952380952381
EFHD2	5.06382328558474	-0.386342599135784	0.409818872907422	-0.942715488905898	0.345826448682043	0.999898810646275	2	0.0952380952380952
PEX14	4.17869329186891	-0.0173733838939381	0.311619628508055	-0.0557518920650696	0.955539459864174	0.999898810646275	3	0.142857142857143
PGD	0.958444088342144	0.0104538333048928	0.640826908300615	0.016313037373251	0.986984656606069	0.999898810646275	8	0.380952380952381
PLCH2_ENSG00000149527	0.174665275151515	1.00051199836388	3.07089928973794	0.325804236468222	0.744572473241002	0.999898810646275	14	0.666666666666667
PRXL2B_ENSG00000157870	0.279307434188172	0.351683692276139	3.06235785746494	0.114840821564619	0.908571292157939	0.999898810646275	16	0.761904761904762
TNFRSF14_ENSG00000157873	0.540988340627407	-0.797244548243146	1.16240164137214	-0.6858597922333	0.492801527159248	0.999898810646275	12	0.571428571428571
PANK4_ENSG00000157881	0.1023640651029	0.559986929820232	3.07938369863035	0.181850326112106	0.855700188398229	0.999898810646275	17	0.80952380952381
PEX10	0.358188872098109	0.934158903810808	2.60145773830762	0.359090555289407	0.719527346859714	0.999898810646275	15	0.714285714285714
RER1	1.1618845188862	-0.627231040440256	0.580198040602906	-1.08106369988509	0.27966877923735	0.999898810646275	6	0.285714285714286
SKI	9.99670944205673	-0.421453875669611	0.242208572365779	-1.74004524923725	0.0818510728599379	0.999898810646275	1	0.0476190476190476
TPRG1L	2.1402128841486	-0.35080088745024	0.574251633650006	-0.610883568968731	0.54127666331918	0.999898810646275	7	0.333333333333333
RNF207	0.128445007238664	1.77118706823199	3.07799268702189	0.575435762307057	0.564996623553246	0.999898810646275	16	0.761904761904762
GPR153	0.177317373822092	1.62465178536147	3.08055509251016	0.52738929724436	0.597923274347721	0.999898810646275	16	0.761904761904762
DFFA	1.18670176250209	0.0918301894555451	0.541120586523106	0.169703743939197	0.865243129546253	0.999898810646275	6	0.285714285714286
ATAD3B	1.16055773502902	-0.107797435725016	0.599328989067611	-0.179863543548458	0.857259696420121	0.999898810646275	6	0.285714285714286
SSU72	2.26209078927434	-0.357436490609126	0.472527637080347	-0.756435100426409	0.449388369834353	0.999898810646275	4	0.19047619047619
UBE2J2	2.10043015457735	0.0357927149312002	0.50341122917439	0.0711003506812936	0.943317889075567	0.999898810646275	5	0.238095238095238
NOL9	1.50874558010718	0.655466656020114	0.624890477648432	1.04893045976112	0.294210125274906	0.999898810646275	7	0.333333333333333
KLHL21	0.543385134361693	-0.243084134944501	0.888304473957896	-0.273649567317189	0.784353938156618	0.999898810646275	8	0.380952380952381
SLC45A1	0.348143860483725	0.103558305217073	1.62318256301607	0.0637995426864671	0.949129842402159	0.999898810646275	12	0.571428571428571
LZIC	2.04585835129132	1.18510160083255	0.519771752341065	2.28004233684271	0.022605177635303	0.999898810646275	6	0.285714285714286
RBP7	0.29092172231579	0.486882163578922	1.88907796089126	0.257735346903953	0.796611164565323	0.999898810646275	12	0.571428571428571
DRAXIN	0.695896578001785	1.02571846147259	3.08446260426401	0.332543652840732	0.73947878309954	0.999898810646275	17	0.80952380952381
PDPN	1.69968249011275	1.06840970703762	0.676405486330975	1.57954027373875	0.114212186445107	0.999898810646275	8	0.380952380952381
LRRC38	0.152454702795156	-0.122327894437229	3.07485192248275	-0.0397833448637933	0.968265854592305	0.999898810646275	16	0.761904761904762
DHRS3	6.68390838639825	0.120481901977069	0.262088865971134	0.459698665682115	0.645732527410724	0.999898810646275	2	0.0952380952380952
SCNN1D	0.199167895739373	0.408139321334092	3.07939874548189	0.132538639866928	0.894558262396441	0.999898810646275	16	0.761904761904762
FAAP20	0.815827562877484	-0.127396902172193	0.753477290960586	-0.169078622143713	0.865734799884953	0.999898810646275	8	0.380952380952381
MEGF6	0.180307656943199	0.793542626755178	3.084257502003	0.257288059197336	0.796956409640439	0.999898810646275	18	0.857142857142857
DFFB	0.470504104771254	1.44591030270166	1.20769667232143	1.19724624223923	0.231210590806089	0.999898810646275	11	0.523809523809524
PUSL1	0.11207193293222	0.930603664991385	3.0912579275436	0.301043680858707	0.763381186058362	0.999898810646275	19	0.904761904761905
CLSTN1	12.9739514739071	0.141352865922935	0.339505262974408	0.416349557248514	0.677154234068362	0.999898810646275	1	0.0476190476190476
PIK3CD	13.1191365374043	0.242544844058283	0.193557207482515	1.2530912551019	0.21017249819638	0.999898810646275	0	0
SLC25A33	2.41371714242869	0.393406120257909	0.464821396729452	0.846359748122547	0.397352086147957	0.999898810646275	3	0.142857142857143
SPSB1	0.273825891537498	-0.217758783770685	1.71682173700286	-0.126838319364966	0.899068366188575	0.999898810646275	11	0.523809523809524
PLEKHG5	2.77081628441029	-0.0902618459031391	0.416254938224956	-0.216842702907128	0.828330931517175	0.999898810646275	4	0.19047619047619
TMEM51	5.99289738131536	-0.110189937277881	0.324569977482019	-0.339495162592436	0.734236740630875	0.999898810646275	2	0.0952380952380952
CAMTA1	13.8110087341036	-0.159526132743538	0.21134673957941	-0.754807635362637	0.450364411896413	0.999898810646275	0	0
EXOSC10	1.91414907427219	-0.182035242125669	0.438349355886779	-0.415274346091856	0.677941078978215	0.999898810646275	5	0.238095238095238
NMNAT1	1.24996676814938	0.425317695826563	0.554613233932591	0.766872605636846	0.443157262652102	0.999898810646275	6	0.285714285714286
TAS1R1	0.47181942737468	0.573749916578111	1.57602788049994	0.364048075339955	0.715822109956501	0.999898810646275	13	0.619047619047619
TMEM51-AS1	0.135092184736094	1.8129631834461	3.07772704766324	0.589059119073794	0.555821615939828	0.999898810646275	17	0.80952380952381
NPPA	0.289344252938448	-0.417875485242465	3.06444906141174	-0.136362353189176	0.891534833433414	0.999898810646275	15	0.714285714285714
AURKAIP1	2.87637390230011	-0.946389810965841	0.610845930621621	-1.54931016729989	0.121307176806811	0.999898810646275	4	0.19047619047619
B3GALT6	0.964092170856067	0.885902753251438	1.08386867861838	0.817352480727378	0.413727023392787	0.999898810646275	13	0.619047619047619
MTHFR	3.31782772844774	0.401149747877514	0.369350264561798	1.08609573720881	0.277436638125874	0.999898810646275	3	0.142857142857143
PRDM16-DT	0.115397154760507	0.231519504356355	3.08280761252031	0.0751002117083391	0.940134979383254	0.999898810646275	17	0.80952380952381
CTNNBIP1	4.17763850967001	-0.648338665638607	0.370678357416823	-1.74905994015065	0.0802806588911955	0.999898810646275	4	0.19047619047619
VWA1	0.0423380191074099	0.380932648816636	3.08867176231604	0.123332188762912	0.901844052454306	0.999898810646275	19	0.904761904761905
TNFRSF18	0.0397983605868588	0.868125843494919	3.08870052797461	0.281065074335383	0.778660488441267	0.999898810646275	19	0.904761904761905
ISG15	1.74524651885076	-0.915315357634203	0.611658426413113	-1.49644853746526	0.134536809116351	0.999898810646275	7	0.333333333333333
GABRD	1.72402645993733	0.018932083910039	0.833974239891331	0.0227010415963278	0.981888744977018	0.999898810646275	11	0.523809523809524
KLHL17	0.194866423136088	0.0301775580984687	3.06853231512598	0.00983452510821279	0.992153310739396	0.999898810646275	13	0.619047619047619
AGRN	0.0816775171141777	0.505682100366398	3.08767454181756	0.163774417775498	0.869908731384852	0.999898810646275	17	0.80952380952381
HES4	1.02116410961185	-0.206884021042094	0.933113275361827	-0.221713725980237	0.824536744245496	0.999898810646275	14	0.666666666666667
TMEM201	0.193169790967817	0.0619278001090368	3.06395873676111	0.0202116952053017	0.983874498367339	0.999898810646275	16	0.761904761904762
NOC2L	1.43278921965161	0.133883156401819	0.506773542439882	0.26418734442456	0.791635562432644	0.999898810646275	6	0.285714285714286
KAZN	3.62203900961937	-0.360803427850504	0.419261919926991	-0.860568085728685	0.389475969417651	0.999898810646275	3	0.142857142857143
MMP23B	1.37797623641186	-0.0050429566594862	0.485597448040389	-0.0103850559343688	0.991714073145849	0.999898810646275	5	0.238095238095238
AJAP1	0.981065880560302	0.381223656231498	0.928069663381133	0.410770517853831	0.681240813232984	0.999898810646275	10	0.476190476190476
MIB2	0.919115602298327	0.509048266759538	0.819237419621926	0.621368426987211	0.534357240864534	0.999898810646275	12	0.571428571428571
ATAD3A	0.698094978857114	-0.938065103146713	0.755545960811244	-1.2415725208027	0.214394325650091	0.999898810646275	8	0.380952380952381
HES5_ENSG00000197921	0.103392594146014	0.463989325633731	3.08512847205974	0.150395463215169	0.880452620392389	0.999898810646275	17	0.80952380952381
MTCO3P12	0.0675968373737954	0.699958439738874	3.08943568504388	0.226565143636881	0.820761898818373	0.999898810646275	18	0.857142857142857
MTOR	3.83112092701046	0.368984723725054	0.332700552286328	1.10905954675873	0.26740449467686	0.999898810646275	4	0.19047619047619
C1orf174	1.25387206148297	-0.831696261839354	0.797827663198918	-1.04245102069367	0.297202622381944	0.999898810646275	10	0.476190476190476
DISP3	0.130687197814693	0.214637434572457	3.0726275346737	0.0698546869577704	0.944309319546929	0.999898810646275	16	0.761904761904762
ZBTB48	0.884997273809472	-0.47132452074977	0.71645181617156	-0.657859342542176	0.510628518156948	0.999898810646275	8	0.380952380952381
TMEM240	0.0347672277291043	1.09216156777106	3.09079084102419	0.353359908174555	0.723818638218448	0.999898810646275	19	0.904761904761905
_ENSG00000215014	0.28816150672286	0.83300410472874	3.07956024760701	0.270494498484331	0.786779848808803	0.999898810646275	17	0.80952380952381
TNFRSF25	1.03600935530011	-1.2280930853014	0.761863542030739	-1.61195938320914	0.106970778524167	0.999898810646275	12	0.571428571428571
SLC35E2A	0.187940165520561	1.09798807861907	3.0722487784525	0.357389052058515	0.72080057151053	0.999898810646275	13	0.619047619047619
TTC34_ENSG00000215912	0.046969985469807	0.373525209795012	3.08536508729405	0.121063536802578	0.903640710112584	0.999898810646275	19	0.904761904761905
ATAD3C	0.119676463747176	2.17842804748589	3.07872330101298	0.707575132448289	0.479209140131006	0.999898810646275	16	0.761904761904762
_ENSG00000217801	0.0188989626609071	0.792010940834754	3.09290881573121	0.256073162198127	0.797894344686953	0.999898810646275	20	0.952380952380952
CCNL2	3.56608090995914	-0.33718769991966	0.419838172920369	-0.803137307820779	0.421895376165381	0.999898810646275	3	0.142857142857143
CPTP	0.166154831781527	0.535860509527626	3.06864315427057	0.174624575940633	0.861374636484327	0.999898810646275	15	0.714285714285714
MRPL20-AS1	0.520672907731943	0.256114934063471	1.07368123055323	0.238539081037586	0.811463007699176	0.999898810646275	10	0.476190476190476
MTND2P28	1.30485193543211	2.60224376457465	1.00879783918675	2.57954930461834	0.00989293350794683	0.999898810646275	12	0.571428571428571
MTND1P23	1.04839129152274	-2.6301788685792	1.91172446225136	-1.37581483132865	0.168878968492888	0.999898810646275	14	0.666666666666667
_ENSG00000226849	0.481592035013952	0.132439598601071	1.03414812544811	0.128066372062207	0.898096448074461	0.999898810646275	9	0.428571428571429
WASH7P	0.472720480577809	-0.361354705363649	1.22450413853272	-0.295102886133688	0.767915285039975	0.999898810646275	11	0.523809523809524
TP73-AS1	0.479982094119726	0.200087359096431	0.987546243642918	0.202610622423449	0.839439386714996	0.999898810646275	9	0.428571428571429
_ENSG00000227775	0.760911202244469	0.212945105332375	0.981493919566127	0.216960188022875	0.828239371271404	0.999898810646275	11	0.523809523809524
_ENSG00000228463	0.52510568499895	1.00035906422779	1.14968458651286	0.870116096156437	0.384236962155144	0.999898810646275	11	0.523809523809524
FNDC10	0.100453666659337	1.61871120376738	3.08541545976903	0.524633140941271	0.599838243630922	0.999898810646275	18	0.857142857142857
LINC01128	2.62315813016952	-0.229843489533709	0.668191392012441	-0.343978525137046	0.730862436210894	0.999898810646275	4	0.19047619047619
_ENSG00000230021	2.46762863320391	-0.326301173260687	0.440162558508593	-0.741319694174573	0.458499623295412	0.999898810646275	5	0.238095238095238
_ENSG00000230092	0.204876816164585	0.932926992881339	3.05680498306202	0.305196765266596	0.760216295903142	0.999898810646275	14	0.666666666666667
LINC01786	0.0603023588549544	0.747496639521199	3.0933877384948	0.24164337054136	0.809056512928966	0.999898810646275	18	0.857142857142857
PIK3CD-AS2	0.829897808762171	0.191164220083622	0.699289264450158	0.273369304809694	0.784569345666569	0.999898810646275	8	0.380952380952381
RERE-AS1	0.426666096369164	0.874987681122075	1.30008166073682	0.673025170300594	0.500931277929357	0.999898810646275	11	0.523809523809524
CICP27	0.117820359082451	0.439569722461478	3.06921487306476	0.143218947073115	0.886117266475621	0.999898810646275	15	0.714285714285714
_ENSG00000234396	0.130881792226499	0.895383539688206	3.07257806749012	0.291411160276755	0.770736880097014	0.999898810646275	15	0.714285714285714
ANKRD65	0.181758171280269	0.109411155113895	3.06916803321244	0.0356484734396823	0.971562656647872	0.999898810646275	16	0.761904761904762
_ENSG00000236948	0.158564143271525	1.26178514397356	3.07614798190591	0.41018349942703	0.681671344159087	0.999898810646275	15	0.714285714285714
_ENSG00000237094	0.943563806378276	0.1289636097769	0.639050481396492	0.201805042842751	0.840069139043049	0.999898810646275	8	0.380952380952381
_ENSG00000237365	0.0216395905506061	0.910769481467128	3.09359228344068	0.294405143930012	0.768448336710865	0.999898810646275	20	0.952380952380952
LINC01409	3.23568374601808	-0.636357295138388	0.461514300731534	-1.37884631988589	0.167942141819754	0.999898810646275	4	0.19047619047619
MTCO1P12	1.6808519311062	-2.81512851722061	3.03459184328494	-0.927679458260599	0.353573867038018	0.999898810646275	17	0.80952380952381
_ENSG00000238290	0.269991881419859	1.50230472887943	2.81751739522367	0.533201580734222	0.593894047410997	0.999898810646275	14	0.666666666666667
_ENSG00000241860	2.44531964076868	-0.126333737711275	0.556917921784857	-0.226844446496514	0.820544701156382	0.999898810646275	4	0.19047619047619
MRPL20	3.70965088004962	-0.758231057334321	0.448677045785838	-1.68992611602475	0.0910420905343197	0.999898810646275	3	0.142857142857143
CDK11B	2.72213872116672	-0.40748146392835	0.390588132324353	-1.0432510109907	0.296832053579923	0.999898810646275	4	0.19047619047619
MTATP6P1	6.78950020379619	-0.240032784894611	0.344777211211181	-0.696196781833088	0.486305602791548	0.999898810646275	2	0.0952380952380952
CENPS-CORT	0.107421403681688	0.678587839362403	3.08099174632792	0.220249807605352	0.825676608010541	0.999898810646275	16	0.761904761904762
_ENSG00000268575	1.08228819068705	1.08978030941805	0.741260036900854	1.47017275337591	0.141514972069338	0.999898810646275	7	0.333333333333333
_ENSG00000272106	0.119297008570012	1.80069173263074	3.08351829826534	0.583973097757758	0.559238411788962	0.999898810646275	17	0.80952380952381
_ENSG00000272449	0.0689128112479657	0.738014438180676	3.09210265930707	0.238677210783831	0.811355889257203	0.999898810646275	18	0.857142857142857
WASH9P	0.581451238906165	-0.122544454466335	1.12073534448067	-0.10934290157782	0.912930520027289	0.999898810646275	11	0.523809523809524
STPG1	0.786366867191047	0.140356477697405	0.789185756087074	0.177849735141341	0.858840986933555	0.999898810646275	9	0.428571428571429
NIPAL3	2.15941810288621	-0.0561473035963256	0.398760692528315	-0.140804509191534	0.888024380738926	0.999898810646275	4	0.19047619047619
KDM1A	2.8108399923026	0.309254409142585	0.433689863878077	0.713077327602762	0.475797908263678	0.999898810646275	3	0.142857142857143
PAX7	0.208792393385704	1.95343907509122	3.07387242157001	0.635497771925576	0.525103819411464	0.999898810646275	16	0.761904761904762
FAM76A	0.869137672037812	0.556849520568303	0.758551324029014	0.734096036653946	0.462890208909456	0.999898810646275	9	0.428571428571429
ELOA	0.998770519713563	0.77395513267702	0.616029686925919	1.25636012208953	0.20898543297068	0.999898810646275	6	0.285714285714286
LYPLA2	0.539641155667316	-0.121843884663759	1.03883075824233	-0.117289446521505	0.906630687763383	0.999898810646275	11	0.523809523809524
FBXO42	7.31791749501594	-0.069904612788791	0.255596700840581	-0.273495755457311	0.784472154671184	0.999898810646275	3	0.142857142857143
SLC66A1	0.549282410354762	1.08912231860308	0.979395515086188	1.1120352317595	0.266123002392016	0.999898810646275	9	0.428571428571429
AKR7A2	0.306175156296241	0.648575652042121	1.5956948920418	0.406453423694442	0.684409472824789	0.999898810646275	11	0.523809523809524
MRTO4	0.625997910425324	-0.699810808971057	0.972338903845382	-0.719719026157919	0.47169800935897	0.999898810646275	10	0.476190476190476
SZRD1	1.07414728674887	-0.555202145717217	0.554953172355005	-1.00044863850612	0.317093441797188	0.999898810646275	6	0.285714285714286
PITHD1	1.09700877776081	-0.274637448874333	0.690598801754908	-0.397680169986453	0.69086595649484	0.999898810646275	7	0.333333333333333
CROCC	2.73847401694493	0.0371191125634417	0.507466956763922	0.0731458710142379	0.94169003960415	0.999898810646275	3	0.142857142857143
PIGV	0.264811231829804	1.96816463938805	3.07478143250448	0.64009903877458	0.522108213889787	0.999898810646275	16	0.761904761904762
PTPRU	0.636432703703011	0.317096286638612	1.37633787078383	0.230391311152416	0.817787712269844	0.999898810646275	14	0.666666666666667
SPEN	10.0238900028262	0.311095850007425	0.230492052540559	1.34970315279171	0.177111220641055	0.999898810646275	2	0.0952380952380952
CDC42	7.36534724841666	-0.317830786083439	0.266638767324297	-1.19199015684347	0.233265104852066	0.999898810646275	2	0.0952380952380952
ARHGEF10L	5.49582612590209	-0.288549654469469	0.341226484567779	-0.845625024783659	0.397761960682955	0.999898810646275	2	0.0952380952380952
EIF4G3	48.4550873363926	0.163704176496318	0.164890196142147	0.992807215507181	0.320803912938289	0.999898810646275	0	0
RAP1GAP	1.31966143256743	-0.196590058911904	0.733921188050595	-0.267862629002546	0.788805060539193	0.999898810646275	10	0.476190476190476
CAPZB	48.3881130589137	-0.0269524372416486	0.218531808369524	-0.123334161020961	0.901842490742993	0.999898810646275	0	0
CROCCP3	2.4574791923235	0.283554642601389	0.419287268064529	0.676277731757286	0.498864328233854	0.999898810646275	4	0.19047619047619
ASAP3	0.759376609273888	0.989547470903277	0.78817673832199	1.25548931196574	0.209301185626806	0.999898810646275	8	0.380952380952381
SLC9A1	1.49636483742739	-0.0428999714206558	0.555273521930271	-0.0772591699880172	0.938417371411039	0.999898810646275	5	0.238095238095238
NUDC	3.47033025741622	-0.43512569655832	0.427720566227845	-1.01731300974321	0.309004549609043	0.999898810646275	4	0.19047619047619
MUL1	0.564038453553145	0.48619418913956	0.947461242330512	0.513154699545964	0.607843111179247	0.999898810646275	8	0.380952380952381
USP48	6.60790007599118	-0.500872362095048	0.300638256410642	-1.66603002583578	0.0957074341761516	0.999898810646275	2	0.0952380952380952
DNAJC16	4.15790034584358	0.0867479940250495	0.345680114530282	0.250948754003176	0.801853729903186	0.999898810646275	2	0.0952380952380952
OPRD1	0.276938474647179	-0.502548939700493	3.06366144861034	-0.164035402778739	0.869703273888608	0.999898810646275	15	0.714285714285714
SRSF4	7.71920745761469	0.0031303563617111	0.257671052550512	0.0121486536059282	0.990307015284795	0.999898810646275	1	0.0476190476190476
MECR	0.954480473618582	-0.461908349143323	0.623289818256004	-0.741081172215785	0.458644224693984	0.999898810646275	7	0.333333333333333
AGMAT	0.653863279938937	0.153037451906612	0.813641865502317	0.188089451139699	0.850806530287747	0.999898810646275	8	0.380952380952381
PLEKHM2	5.70428926524222	-0.149472216235252	0.315849211578881	-0.473239162092771	0.636042560842177	0.999898810646275	3	0.142857142857143
ZBTB17	0.79997433050042	-0.973648438480013	0.746276598249944	-1.30467502366183	0.192003529714205	0.999898810646275	9	0.428571428571429
PADI2	13.9340412922534	-0.697970143513275	0.929246810002655	-0.751113844029534	0.452584144756886	0.999898810646275	4	0.19047619047619
SDHB	2.7684438855967	-0.276298007026381	0.452858260815142	-0.610120275887308	0.541782136209816	0.999898810646275	4	0.19047619047619
IGSF21	13.8108782575238	0.344090004579506	0.202380716337065	1.70021141740809	0.0890911654385427	0.999898810646275	1	0.0476190476190476
PINK1-AS	0.216132920165896	0.700323382808437	3.06792276194774	0.228272820781127	0.819434152659603	0.999898810646275	15	0.714285714285714
KIF17	0.309024113215996	0.397932983970712	2.06937398710844	0.192296311082342	0.84751010780867	0.999898810646275	13	0.619047619047619
ECE1	0.722311755725379	1.29984330468247	0.8272339923663	1.57131273216212	0.116110025215265	0.999898810646275	8	0.380952380952381
HMGCL	1.30012279424254	0.517330560002603	0.570171539797931	0.907324417114796	0.364235265701361	0.999898810646275	8	0.380952380952381
GALE	0.535862025066262	-0.00162617489799237	1.02382570849497	-0.00158833176828784	0.998732695137509	0.999898810646275	10	0.476190476190476
ID3	0.114809560738514	1.18158669973732	3.08312966027161	0.383242623546759	0.701539877103841	0.999898810646275	17	0.80952380952381
RCAN3	0.712483114452193	0.242796568573222	0.74575484213591	0.325571561664729	0.744748531353829	0.999898810646275	8	0.380952380952381
SYF2	2.19434890131723	-0.402215201038891	0.464685443834086	-0.865564450911658	0.386729057408727	0.999898810646275	5	0.238095238095238
RSRP1	12.7131426903625	-0.353181897541614	0.284813300012421	-1.24004706776759	0.214957985487286	0.999898810646275	1	0.0476190476190476
STMN1	15.7823453316475	-1.29597333836001	0.450400491547015	-2.87737993781635	0.00400992470321102	0.999898810646275	3	0.142857142857143
