geneSymbol	AN00142_ba9_3rd	AN00493_ba9_104	AN00544_ba9_16	AN00764_ba9_61	AN01125_ba9_22	AN01410_ba9_67	AN01570_ba9_58	AN01971_ba9_1st	AN03217_ba9_2nd	AN03345_ba9_79	AN03632_ba9_2nd	AN03935_ba9_2nd	AN04479_ba9_10	AN04682_ba9_1st	AN05983_ba9_3rd	AN06420_ba9_52	AN07176_ba9_13	AN07444_ba9_3rd	AN08043_ba9_1st	AN08161_ba9_1st	AN08166_ba9_85	AN08792_ba9_101	AN08873_ba9_76	AN09402_ba9_3rd	AN09714_ba9_1st	AN09730_ba9_118	AN10028_ba9_115	AN10679_ba9_1st	AN10723_ba9_1st	AN10833_ba9_46	AN11864_ba9_3rd	AN11931_ba9_3rd	AN11989_ba9_109	AN12137_ba9_3rd	AN12240_ba9_7	AN12457_ba9_34	AN13295_ba9_88	AN13872_ba9_49	AN14757_ba9_2nd	AN14762_ba9_1st	AN14829_ba9	AN15088_ba9_1st	AN15451_ba9	AN15566_ba9_28	AN16115_ba9_70	AN16641_ba9_73	AN17138_ba9_43	AN17254_ba9_98	AN17425_ba9_1st	AN17515_ba9_1st	AN19442_ba9_3rd	AN19511_ba9_112	AN19760_ba9_25	UMB1185_ba9	UMB1376_ba9_3rd	UMB1407_ba9	UMB1499_ba9	UMB1578_ba9_2nd	UMB1714_ba9	UMB4334_ba9	UMB4337_ba9_3rd	UMB4590_ba9_1st	UMB4670_ba9	UMB4787_ba9	UMB4842_ba9_2nd	UMB4849_ba9_2nd	UMB4999_ba9_2nd	UMB5023_ba9	UMB5027_ba9_1st	UMB5079_ba9_2nd	UMB5115_ba9_2nd	UMB5144_ba9_2nd	UMB5163_ba9_2nd	UMB5168_ba9_2nd	UMB5176_ba9	UMB5242_ba9_1st	UMB5278_ba9_1st	UMB5297_ba9_1st	UMB5303_ba9	UMB5308_ba9_2nd	UMB5309_ba9	UMB5340_ba9_2nd	UMB5342_ba9_2nd	UMB5391_ba9	UMB5558_ba9
ATP1A3	732.776227586859	640.257074909241	548.872026089583	1190.97901802705	469.906580535252	389.721305121952	781.715424464014	301.644351353858	546.870682665235	357.642119145456	649.471512374905	549.940284526343	668.116177756632	422.846315457392	463.020276612092	757.891272835316	814.930183237848	719.461335688497	655.241030885942	542.170805126962	836.117460304396	561.819685859298	994.161146142455	736.090635397309	561.111701008764	595.475715329672	1032.2586335795	623.741621346771	345.599660553929	1153.10000033263	561.792339372522	297.682958685413	774.749381587256	496.47762202516	705.179975289049	660.269849252362	941.882872877848	650.317552112079	652.047371053418	843.090682347928	82.6357139115978	530.452208984663	489.198923582667	1050.37674015385	220.10506992323	914.373077775472	466.205648640305	655.312918975214	558.27513099332	463.690834128408	419.196089874939	441.424246110059	1061.72318212346	589.015516447624	674.59466558349	363.495662723697	408.442683114526	570.200255692769	560.605791957267	476.469398607328	507.584946371606	1009.55381578413	374.941702455199	542.50658280781	885.986505813992	1011.3540164249	674.011994414527	448.884193013258	1284.31873179483	651.057558280883	863.349099294401	881.126321569844	641.845213673469	1045.87676119991	461.646536097987	741.156566272599	449.375265458605	829.627119315998	590.18200502358	768.248266537837	577.187611305798	776.791819974017	1440.52475053079	335.319577802027	311.106579541524
ATP1B1	1286.21477328944	699.208731242711	872.169697521588	1035.267084914	785.258273839441	743.730790436799	921.784346494511	382.924872844069	647.033737413733	589.828639215489	748.379249266242	642.839515293539	810.419225038853	744.150781050971	1587.0569991193	896.4987734173	939.538361413821	1250.13468465095	1001.03423626241	751.578565754026	1027.06877517914	667.799703586784	1031.44832318346	1197.02646836541	662.537046949833	539.092191198521	937.264994443676	901.864029724933	669.095433287235	1080.44748119924	1382.68701480765	1100.75555488332	828.825109808652	1440.13988921782	897.880748040822	702.184337015547	761.086336572719	868.469436012219	952.643756468027	1094.68860251967	181.367776342098	762.358748286451	631.268776729579	929.512842252611	637.736517557162	971.26253895078	712.447705172021	558.767312019574	758.378052557746	743.961462588065	1397.1354866533	615.649158363506	1001.88685167249	1105.5946709278	1613.96364526788	1408.33738494036	1082.17629467614	948.977578832437	1374.85043229464	1060.6748496711	1081.77997287277	1103.78094912632	1238.80273475635	1433.78515775908	1148.13999678579	1092.25412350689	997.21882171961	1357.84310464171	1019.61917995105	983.236276317125	1027.94213244556	1063.43722461401	851.162686807438	1177.25361976271	1370.01917518703	935.733416262962	893.436375637303	711.178121444	1285.84520202155	955.070116950395	1081.55008612113	948.239053293118	1082.24231489173	1323.95105776501	470.854313848219
ATP2C2	2.21921419019716	4.96190902907249	3.78484448805454	5.35487401672596	3.46536998423564	2.50321042067897	3.45980317533171	11.9802653377116	2.10345809529198	2.54678358654396	4.13976848328829	3.30109086191854	3.54795368328024	3.22991394200101	2.72913254573106	5.72269022906235	5.7731809372136	3.34719021425178	3.39166260019992	3.77957246650471	4.36105283768895	3.80211040198533	6.04483676479768	4.14736975844726	4.78950523916233	7.88345821535558	5.00639621870833	3.42364956009082	3.47333211299789	4.89414333905724	3.10161654072656	1.39053885366077	4.51054077023452	2.73181687147411	4.26525720507638	4.4123879452548	5.42815562121828	6.08839987740717	4.25724653011974	4.15252069005008	4.23876991992891	3.55566809102667	10.1581267312679	6.00446601700551	8.09192459792096	3.47569854604857	7.30489210388241	5.25469036994585	4.12615487814123	3.37004394452308	3.07742991966718	4.22920470547725	5.29072228616574	5.08198624522192	4.70187023270801	2.88240993826853	2.83041891191497	2.35954477050113	2.82601181125569	3.90469702850873	6.66910647719545	5.38558900743357	3.77255928549731	3.74542416547488	3.08578823367617	6.90612698527653	4.15657170250228	2.9287540612061	3.92749163881929	3.46547838313653	7.22808904692391	3.84104702170447	5.05989898704528	5.63109988169887	2.82476609980055	3.9430508912039	3.97791602879331	9.55484757416984	3.37597205045402	4.47220828135638	4.8683404923955	4.19278433920437	4.57672083430321	2.4675839324427	6.18843552801835
ATP8B4	4.73390342208561	5.33892989651778	4.74238841049394	2.34742471102749	6.20448949779828	6.19600670779313	5.94439352949489	9.16855157311175	2.7060723208948	9.1165650779256	7.20651578074793	9.93026594475273	7.04184157417843	4.11965582709218	5.54916052102362	4.41396606941089	4.91466895415876	5.17505206748941	5.00302310085208	6.45545947325416	5.71477264354293	4.96996220287496	3.88651992844855	3.58188706292493	6.29707678341931	4.25248951029738	4.19985391879644	4.21924453033075	5.18656770297962	4.27800927991925	4.17831858816821	6.82669949011699	2.84650495525488	6.73587025169407	3.97172927252173	4.30996029389847	5.1515874271768	8.14912847204464	4.89487811113717	4.71846915484817	3.11227720285056	4.41853314725013	4.86026903568854	3.16044234636275	7.66918553424273	5.5948061282424	4.83903683213012	13.2080126005934	3.16055080987118	4.85779916882681	3.60083607455064	9.73842168347867	3.04764965189314	4.78378764678699	4.46693979654184	5.61268461208459	5.95078846491377	3.92818314827436	6.14363880734237	3.6651082365851	7.42546379524223	2.4579090074046	6.58026596115588	4.7535657324334	4.70178976797887	5.71521666073726	5.40379225505068	4.02357203015685	3.07268644251978	5.00614238964318	3.5783536316894	4.04727257203511	6.96615367590684	4.95141687286496	5.35887937347739	3.81013025860696	6.09143076419109	5.32177602269744	6.8742467965516	5.39447722115328	4.36523204036221	3.55626611460145	3.05243761498135	4.75114178950812	5.16354781195453
B3GNT7	6.90455582733258	15.2421485071055	11.4339288970099	13.5725973330818	3.74614296813072	4.81853823222122	10.0731776997696	6.48703130081053	10.6922617444175	10.4908818988725	5.49339677568189	10.7289471550857	8.09229719733822	5.92805811614216	5.45152210399278	6.07161938559487	6.9524429076107	8.28194096432945	5.8580840681048	8.26926756494465	11.7813258989232	4.87297638751698	21.5998676814893	7.81641031305925	3.74368053428343	21.9443523821614	10.4216713683311	5.97396560523154	5.32557479955298	12.0540756335401	5.11005759921496	2.52682757903396	4.49346817003259	5.07746465487012	7.36514882966085	13.2338047853246	10.8227031351661	14.9020412888089	7.33141733273833	8.35750523524115	11.3761789672741	4.28704521654663	19.317348159126	11.8544092199602	18.8751302011478	15.9185341599184	6.84589345548237	17.9297688688061	5.87530760069851	4.75964598680899	3.16170262384853	9.4432587436748	8.81525751947782	14.5927324060409	4.94128857154378	7.73406699914244	7.62860339831404	4.76189071339841	9.99620629160203	9.12941715005684	13.5906291192703	6.64485846626635	9.26370971571981	7.70143239529504	6.40243287738744	17.6999505906981	5.16627337948759	4.56129276328822	8.97504031864542	5.08908509875798	8.91590332403686	11.5495079886688	7.64620459881155	9.0833279766098	5.6340338264702	10.1541160100502	7.8194582091071	30.012840855876	5.6307220280302	10.4519885539108	7.20161854655411	5.62474329401155	11.1816859036917	7.4157595692305	18.6015319028551
BAMBI	15.8002266604504	28.9267421803954	13.5904137783492	14.1864236953087	15.890305843119	10.1523613339367	10.4047480537177	4.46637796582911	13.678250138998	14.3921444246993	13.43521645158	14.9525140328055	17.1511092722712	21.5987610267523	14.7306871817298	10.6492389437119	12.2238090319399	9.190676809433	8.13511451464961	13.735715018879	10.2731946385801	16.0298600958424	20.5379549347047	11.867265867231	9.85199523836317	16.3002602995942	20.5695148977708	9.70399763807294	8.61336159276016	11.1868466366653	5.6032495599574	8.44617145629138	9.67315602666519	12.7655072291556	15.8172212043692	17.8759334531684	16.9108244277528	17.9535104836767	15.168326602484	11.2642323933685	33.5061180730768	9.12509202480762	12.541821025389	14.9634187172978	32.9571445612146	16.0347483412243	11.5935542057289	20.9286448117054	10.6807495631495	9.00280662042535	9.53384053947297	13.4826369301093	10.0228536607364	17.4205905092608	12.1320385256689	13.5327327639052	12.4613648826901	7.63763025136091	12.0149202475053	14.1410933964315	20.8311926333787	11.2328610743369	14.8248785349934	14.394423124309	11.5378042950224	22.8740008467147	7.91797257577905	9.83057624905148	11.2170907598892	11.4793774357562	14.9152961095333	12.4817156667113	17.8216280761362	10.2366626038137	11.9143224281955	13.0025286297617	10.4555223682445	29.2388244362234	10.6056227921661	12.9400604505927	6.24264201067073	7.14659526929059	13.2092297937335	12.5668388897188	34.3320850583346
BDH2	25.6677787966805	23.1780392519136	35.7220958383502	20.375655290043	27.8945488039464	24.6881036339845	14.0937954346866	35.4418526349352	31.017169748029	21.062666110782	22.1108719659781	24.5048806343721	28.5875897439609	21.9816237602826	29.7122580459212	23.4184476388677	18.5652055880157	12.1239623685603	15.7463104839441	31.1911562918165	16.0513214239831	32.4845456781854	17.4995213979384	26.3812512428349	29.8926797637104	43.9637810650803	20.4506555149676	21.1095588213881	21.5640438007919	19.9547802537755	22.8235443434142	44.2922590646112	25.3881029739167	24.0432194724557	18.6758450188688	25.4823841833157	32.0633110893973	17.9399892237409	18.0073723443174	11.6878325894868	63.1373866103849	26.9525297585986	49.7317315004232	24.5828546768728	50.5585029975964	22.3374276640011	35.0538372343916	33.3905918267581	32.2379439117977	35.0222535552569	20.7493549375733	25.7403652555366	20.8127522284767	20.4775712412074	18.2081722017796	18.6080358456423	25.2242046889002	15.2400296573827	16.9556606211695	25.9266235087782	25.9216883324666	14.6399346261043	20.7031933881264	29.6361727106266	28.8707706932985	24.5926765462677	18.1205651644433	31.220616746583	25.93266597673	18.0591661497036	19.7733796325726	15.2081560252656	18.3716665633928	13.3321140306868	16.2166721709329	13.9278533825085	22.6783690501257	36.2174536782519	37.683709587916	14.3678733359335	29.6711563021711	22.6932364410857	19.1644019554149	16.3977941982915	49.8423827528915
BLNK	4.00787927009974	0.513466957045777	3.30256510083459	0.798110450126511	2.24475521963697	1.92216721612082	3.29342941732591	7.06179697753319	2.16303816699103	4.14048605056786	2.19680033502152	4.62606647354218	4.31484685305208	0.788616484767702	1.10839385525164	2.04169651967926	3.45122574156531	2.52036960739439	2.51489661127524	2.41528885274709	3.94549952703049	3.05048298308323	2.94707361505355	0.926229533755143	3.53327679878323	1.85900019209162	3.82190191490618	3.26304460966339	2.13392927349784	2.20269155526283	1.38103780658762	3.58446171763048	1.55135915164833	3.74175558874167	2.23389338868532	2.65383585065511	3.23068299077978	4.4109086381193	1.96869889314939	3.54109099211063	0.222794867295932	2.46941003758567	1.56620474110902	1.81603046416018	5.5379250189906	2.90202395344745	0.255706182394093	10.3719892936891	1.31156684193069	1.34422112037065	1.62891954312674	6.81962806511859	2.06581307303322	3.94805435726458	2.27990205230126	2.53492258086968	2.46838774693985	2.4196760119678	4.26431213806139	1.41091514136955	4.31777336806896	1.61125964083905	3.55862866515898	2.51657707250467	2.74442773763851	3.4355575440392	3.24490341055962	1.27285676931863	1.5463093064687	2.34665596080867	2.27425138530339	2.1103962325887	3.836688082588	1.45627092768371	3.23117551731646	2.09514483918101	2.27625783386099	1.18548790212819	2.98459732795055	3.12161559987951	2.09884833925951	2.05112208214765	3.23565537149253	2.08551507180417	0.14582795471397
BMPR1B	32.9443612246284	28.8092692994452	28.7356969602882	19.4039614791776	33.835097816243	31.600039239928	12.7795047751077	25.4704936947261	40.9857933837309	38.0255712428878	42.8019673204558	34.4207542303557	38.6756166800159	38.9725129196386	37.6456982711318	25.6921871271861	12.2512649994239	6.25733160830535	15.4617376284543	12.3914230954037	13.7341789688187	35.171886766201	15.3391582746866	30.0915031816661	52.6867520546082	43.7203856485671	13.4535654009144	22.3126307539446	22.973509062598	16.6075658418236	38.0561975316271	47.9203878002892	24.4648705338535	29.4351143188512	14.5426345358094	13.2224000350841	23.3299380661408	17.341654608952	22.5687688757838	13.8233420529508	100.820032269466	21.1361429125711	55.889699681222	23.1536694614747	33.2427320689662	15.0509542904584	30.8830037981523	34.5844207715226	32.7853640911113	41.5068540241699	21.1296940323574	45.3549412790176	16.7667306291971	20.6258548645205	17.8769432540833	9.75691737074845	26.8116496067718	10.87890481078	13.3995895134384	32.8954383541338	21.1773891015729	11.5749298406537	22.1545593951283	27.2295416295626	31.2870704292799	13.8744954899646	12.9089991596507	29.163313333391	25.7770479994262	19.6610140815996	31.8430396308483	9.47278763432182	17.2835702661718	7.96200940859177	11.3828293414209	8.00985079197048	24.7959660677878	38.699944548473	43.2614711112461	13.2725571194804	29.3406811866125	29.1964634705977	10.9143563159439	17.8410058499988	60.7907579405389
BOK	38.3725646204376	104.343931031832	35.6017556412453	54.0097093412173	41.7370428986897	29.6266542121628	15.6826224636416	53.9510367844698	135.405406556964	30.3710454013796	37.5278223663664	22.5762384714739	59.9839147254154	45.3345349070413	24.5141675319429	45.6075230539665	52.7670513793186	18.9885947652035	23.88033310261	102.302873702208	25.9981780969708	145.402639266429	88.611274933529	40.5867956348524	51.8320904958391	91.5011377356733	166.545556443414	38.8225788825742	16.8568474793036	44.0034321967208	14.5496415237019	77.3817031186361	49.1140808825585	28.4403165502261	66.372973029093	173.815260044674	134.454320885141	20.9937364460085	50.9825407154151	34.2559982644463	116.081252296231	32.4156763913162	32.6114691510987	90.4450479588522	165.429053276411	71.4280985262339	18.4992019702522	149.384693932918	73.7978697983242	38.0248566909376	20.0557336439459	38.3333448920846	52.4272175851711	99.0456621086778	46.6928902532685	54.8303435383924	28.1414427506945	32.0718055119459	21.5352232900966	28.5788719385038	18.0500318961375	39.3670251719868	61.9391661235655	35.4454793242324	27.7459486706277	46.4843640397263	31.9827446350805	41.339379141766	69.4967808578463	23.4929443613583	53.8411758282496	54.6390511921813	15.5067958122017	29.9568283619367	18.2852491907715	51.3749269303342	30.1365549424742	46.0894433943324	58.8263429424589	19.1721966417214	40.3942126179778	17.1826389872361	82.6883329704172	26.8957317710037	51.8005108087447
BTBD11	14.9956593387073	11.861832840101	14.0229179380998	18.4530332347078	10.7946005878378	13.9629478534078	17.8238288356063	18.8259854143879	10.2137938904222	10.4826205873371	14.2043457185824	17.3043072189395	11.008352403331	13.0341326324572	22.8178063170763	18.3151263455466	17.0657982082892	22.1182142456876	18.2611708938827	14.2699040334106	20.7127250571344	15.1262654559268	16.309321178223	11.2629698327247	17.5595400312221	9.32269613088941	15.0290509828849	17.0258170530664	12.4486543089198	23.7700716497902	20.494465107119	17.3437081884794	14.2155475343357	19.161781138746	11.4540496131064	7.83030855829725	16.2827605090257	17.0506927758831	17.4352535955595	17.3581484832498	2.41438140779105	16.4124250212379	9.9294868193267	15.2225682070987	14.2694644242065	13.2784930861025	1.94854603859374	13.8901622499788	14.1841951137696	18.3972626456975	22.0033468492735	17.6968663015935	18.6058090538827	10.2453135170043	17.7486426495558	13.2783365154813	14.8321455709239	18.4247285671835	19.6853610169022	12.046980648013	24.1662655224333	15.990861309731	13.2239746879546	14.3760395349579	17.8555157681226	17.9139084920298	17.0276726031097	14.9582041937233	20.7729456763551	17.0888251752154	14.4881359459091	15.6344950222881	17.5251778837326	21.0858493924196	18.2377051238971	15.6390719907617	16.4281915879523	14.728263521288	20.4535024101098	14.2543033431337	16.1733062490825	16.251562631387	19.9303739686797	13.9597129767521	9.07096254702253
BTK	1.6217940246754	4.52441660113116	3.4585217342139	1.1432357716077	2.23685497643581	1.5776808406421	2.32189724799685	5.70510135561075	1.146111398359	9.61544810386533	2.79571579871827	9.21790779563591	3.37420280964935	2.58999236059755	2.16210485239017	1.83842631649429	2.69827358874868	2.02149695868029	1.80032337582152	2.98563855240653	2.7951057553806	3.73276712060954	2.65366455706726	1.35344478041817	1.95507449865625	2.18529872587366	2.81510867479546	1.9782168403069	1.43854774216456	1.54617126461833	1.04937527711976	2.78890709570979	1.10073055330635	3.00429957726196	1.61494825755891	3.56896759022413	2.19257672812857	3.33309163063513	1.84139409750017	2.4561142185987	0.238212472144439	1.93003242183303	1.2205882334306	1.0283665781233	3.04019855480075	2.67155093684647	1.00451305244846	18.4006914926208	1.3921420397855	1.07139890145464	1.66063562228083	6.19990782097685	1.49156884289032	3.03758658509663	1.48304899481868	2.76575292560192	3.76373211144057	1.86418120109795	2.76941720047587	1.63604868907666	3.55268672093748	0.664782780606412	2.64885152936942	1.49719708323485	2.05526386436017	2.50439734844087	1.69153592552894	1.13296494666144	0.930395079911375	1.86561948611774	1.98982105974665	2.12779063761643	2.31795060600631	2.12039029477905	1.77880780042869	1.7325374815644	1.62087072009431	0.415748111217136	2.45318437220208	2.17373485221537	2.10303340979302	0.964672591256118	2.16935115278207	1.88849140989683	0.894977241823945
C1orf115	249.734896638244	223.34574425669	236.581960935889	315.549809666524	179.061000807022	247.575295608852	337.351966662204	141.651808967117	215.946998615694	282.897939577615	216.858638072043	273.901727887974	220.273043564132	252.934525072608	327.411238925926	252.375361263648	268.013277838611	343.163353389321	271.671371007422	259.935522323366	301.588288840413	249.968125994996	259.422268787519	287.642983445536	282.714593098462	147.616592782215	240.991913487912	283.789542029391	294.960593356548	316.039021385674	243.034760745396	229.604162116566	234.590330349576	286.665268128115	173.797068696791	217.44364201311	239.970267125713	372.58148478957	294.494262151439	314.286219514829	83.9349288221996	173.651524502404	189.907105003834	273.215992357304	99.8109278111073	302.87876134927	178.130963415335	165.544578894425	175.635217629081	246.543107667207	250.035589378815	353.21490668807	266.342198642259	249.082741609334	255.628514651351	347.982374117755	306.252775629475	251.624925058331	418.793573522661	277.842813636979	264.326045077875	266.039597246419	285.482194150627	334.258074276457	278.57090744368	312.566339812383	229.87898266084	259.324634612944	290.476898954212	312.453849115374	181.345339868028	306.730394359145	277.523159471292	351.335074934204	346.205730689243	273.414755220263	340.513392338817	156.788260337523	285.597237644896	331.390327144135	292.041511654191	258.961382543857	296.437099702125	291.860849740287	96.4333389110794
C1QA	13.4735128582997	47.9871824990296	66.28555104376	10.3492775677801	18.7602896535599	30.6227884995409	37.6151461305056	21.2156854825141	34.2779213268642	318.828410428833	82.0420857643751	190.654508705503	18.5255913488767	62.4931267868832	47.770003270421	37.9419608034972	31.7420068452263	25.8256831319199	18.472831513974	64.4292523555574	31.2226306718409	93.1418684879934	40.8432442601642	34.1821417137498	47.4948270449424	23.4501923760406	27.781291883441	24.3749068326664	18.3250851730845	17.328501370594	12.339297752402	97.8002488356439	17.2017916134565	68.5831809361374	15.3006784783555	112.862083362341	23.4776933144816	44.0209571040493	22.8602620197932	40.4624111613458	2.37482103715694	17.7320389943187	4.56317198942612	13.5516735919168	44.0553733818432	32.4112575660316	5.61409508611657	390.248476388706	17.425525090293	14.5975573438993	22.8622749872024	320.81807380507	12.7456768845635	23.0054865534945	14.1421921886965	41.523218735672	128.04356451566	23.7175603675538	25.0784117373988	26.1230408866242	66.9005542662072	8.28430664393662	52.4400293740879	21.7344472806685	12.8268374618056	27.2369320545271	25.7636746361763	8.00056290311956	12.5439074662067	17.2938016838151	18.0130914103334	31.4704363092908	42.8828205660679	17.3640890202758	21.4553929680988	33.9202107676561	39.2192655361735	5.52631215759381	29.8914344219812	39.6021437723501	25.0425481916529	15.4052474336227	33.6419975155497	42.1366464412391	16.1451723321219
C1QB	21.4095045043813	201.679473137936	130.598468876591	28.7268366628112	32.7162577843468	50.1745239353091	39.9429368486189	82.4864904217353	77.2636574378809	516.014822809172	160.572063836943	434.178311766651	41.8319411739913	134.503677679994	65.724235391878	61.8867005045112	48.4435332451945	33.3278896253728	28.0192081881365	132.741737306426	53.2583724386738	193.130172953506	69.0486457638297	40.7367435289411	93.6250307019603	46.1574401712329	53.2663926545385	44.6003632829393	28.4329200847027	31.3772157932217	13.6398114144359	160.055799048044	43.1999160466309	89.8388210781028	23.9500043744096	270.983703380079	44.3815328097831	58.8930530953941	29.2618969181113	45.6688011411423	4.08807419013399	34.7707924261394	9.66788219121386	24.1551966580718	67.635724758577	71.6545543800207	19.0471896623287	1186.59153294444	24.871343611101	36.3492320801789	27.5594091297195	535.193281362072	26.8633119097306	22.7541678371776	23.8339824064795	43.9436543763608	186.817462797698	29.3202085459633	24.3120147619102	33.1866822526929	61.8378051901286	17.9905542408737	46.4253587434595	19.5566354797452	24.3524392568011	46.8863115192235	39.5430200111206	10.2825326211971	24.0030473981012	34.3067546207349	34.0576588010776	36.9511825247475	52.7956485060479	37.9885129259815	24.8738043781648	35.7676295804406	48.6788935492908	9.33018223733671	34.1119807188239	38.2834984305269	41.4122547874226	29.6436978124331	46.5549032068213	33.4777103518152	63.461848364744
C1QC	20.5402946585855	181.099772234786	92.9535327975018	27.9599768532921	20.0109756304639	34.4001301457003	30.4410675541891	63.6541570833719	59.2724172689913	251.073280802497	106.360820766387	346.736676760732	37.9349187723499	69.2421994770018	45.3306653853232	38.1428342581415	40.4962963735556	25.8870730132363	21.6013253495377	82.8631696890545	52.8874722790933	133.949019984959	66.4443237701232	29.9978109421672	55.2861132792813	41.6599169697791	49.9693771001401	27.0954020521925	14.2972069827849	28.4138520514114	10.4790597033589	82.9601729706842	25.5269877767352	58.1089070505984	23.6086672050399	168.412323638791	40.3684124643784	36.2608872609447	24.2016257088447	47.8188939004356	2.63987596939393	30.5552323860982	13.5265862318269	22.9050426772142	51.4447066852403	62.4348172126898	13.1560428061173	976.162730126573	25.7129156149894	29.1743124685088	15.0230214561392	275.017030415445	28.6737949388057	26.8406135253796	18.1705742060827	30.6501360732716	134.51398837508	21.1648301572744	27.1832300897945	31.8393278121716	46.106373028545	13.9449392436362	35.8679700110535	17.714736724983	17.1418806668904	50.8218709721551	20.7541004750501	12.7797491237669	20.9579929522431	26.1155836663455	22.1598685055923	25.2408027926828	40.7495949769242	30.931321056929	22.9461024543024	29.2792032761673	32.0759388288326	10.5310397969428	19.4187459574872	26.9639093576972	36.0685982838753	20.4477470124999	45.263627426527	35.449984737272	54.6510741744917
C21orf91	17.2253513546237	17.2792077863344	19.7390575935884	9.59462589256575	48.5270170862251	16.7730235118538	7.30491660280413	8.01178187048725	40.1969483619359	12.692925482965	20.1198410215672	12.1985430447799	26.3231818729052	25.3609819649194	10.4982446994044	20.3188784479354	17.1952948068359	7.97916893100774	8.86485825791974	31.6360101930646	9.63448251864888	38.048071785832	23.7189764126298	17.9842529754324	25.777465071385	20.3399920933661	38.343393240616	20.6744416446065	11.1883906238596	11.7565322739433	12.2036046276467	22.1414598431459	22.5484602552609	19.9690652878279	39.181633301602	27.4348146020794	23.7832156017308	6.25751921062252	28.9715531786895	8.29014923875825	49.4176071603673	17.933596509001	12.3089765249123	22.6462683142163	133.835937560878	27.2825469984789	3.37407856910592	23.7136889625979	25.5769426301357	20.2652138035157	21.3906381286672	11.5688333811873	12.6039446850452	43.7246939300675	20.0211459175282	33.0139932692406	10.4616057904961	20.7085309790034	11.7344892806851	10.7669136380909	6.8390459214958	11.9995557598589	32.8207659614723	17.3621907147339	15.428914510968	12.1936417548575	13.9523905927931	25.8270353076524	12.002435476481	14.0902185330843	23.8632274248745	21.3128644644379	3.91689234900551	7.854978438153	6.69965300936655	20.5337253573685	8.75657696536114	8.31472884529071	31.7657670439127	8.2699295893013	20.5544953837578	7.90246326209227	12.9346642474195	15.1349421799108	14.7352891786521
C3	27.8504370494614	50.1579633147056	68.0941230648945	41.2989520189181	46.0627284865505	42.2226989975616	64.1921522277022	108.864864245212	77.136847742855	190.596070383081	93.0650313564607	202.006942817358	69.8950264835721	17.4783189198387	39.091467028092	41.4010859849424	62.2870797147523	42.9341065596521	36.9359837869136	100.634127756045	81.9767804449184	156.189925134863	108.815893921459	52.48381928838	44.5178458108574	74.2457898953906	82.8949601680566	49.9216227834346	27.1070510314675	43.0860800783484	18.3141400233152	56.5102934783689	26.9078209070276	74.4537691266545	41.9437606401045	203.820995249312	54.4484329400377	81.4213783335117	45.3029531020432	76.1509674530167	4.41315206184447	35.3814466216885	25.5555165209935	32.9196487402491	103.412855825482	86.8476317101077	11.1009449296083	463.673119061984	34.6235153345931	23.0301169158987	47.8033516849574	240.929230453965	36.2581449414257	64.0014719576943	34.1025546158829	69.4128442777849	82.3833302427873	50.1617373410855	60.724460263806	17.4586703425491	105.966936205626	29.8195249044139	81.4687916204438	40.4359879393098	37.9870063069431	107.007216728473	45.8616357566056	16.7484236803905	28.1047781865032	58.8255060157437	40.1895705263492	59.9015124562918	75.5951723656379	41.127573334162	38.5889179766764	55.1357600481413	51.0072133883281	6.54159284937078	50.0965405137164	78.0755057074518	39.539231390192	25.2297463216775	67.6744625260941	45.8725953500644	34.8481533250812
CA11	311.105035212943	240.018937913923	328.921115453329	379.690229562731	192.394681362773	355.4288909154	382.165701351798	431.117521792308	250.752493207102	274.443669654457	283.44454015662	334.696892336566	234.998007312721	280.68826895358	381.757988874604	244.168953312079	288.465550400936	361.744169189637	404.513734606973	344.124992651886	424.712558370211	215.314718095708	328.47362778704	290.048369317717	402.527242608365	341.759986717645	251.89154584795	354.490277026983	451.008664077792	339.366731073013	321.640310796274	277.636461828164	216.170562945779	346.583018183235	269.205656508198	263.961481031699	269.314404978377	400.254076785605	364.141689601595	434.761002526904	287.034032209548	366.571837551661	393.794778810542	292.56281477682	331.793831668612	305.542843604108	207.420612927057	202.980499964369	250.508412301353	325.419060542896	401.114672878917	389.842435223827	336.838039459166	357.314859104401	325.362739579279	467.432285424688	452.744051686868	416.915558734322	463.034577356011	469.43828204994	425.476356602087	422.690477326349	419.165700680515	473.063732472972	283.680914313476	352.01929823533	285.50237564887	362.495922609301	325.831838578446	519.530805668576	321.063671027907	420.938803453494	473.601200229281	403.869973040435	596.421730009804	456.734070972539	619.620185326824	380.26886866774	310.338699852828	347.217769941291	415.915397189651	364.479378255835	382.431074630623	532.680661208444	261.754502250999
